Station Code,Monitor ID,Repi (km),E_UTM [m],N_UTM [m],LON [°],LAT [°]
PPE,10933,13.5305,664035.8000,4982179.0000,999.0000,999.0000
PPE,10934,13.5590,663537.2000,4982179.0000,999.0000,999.0000
PPE,10935,13.6058,663038.7000,4982179.0000,999.0000,999.0000
PPE,10936,13.6705,662540.2000,4982179.0000,999.0000,999.0000
PPE,10937,13.7531,662041.6000,4982179.0000,999.0000,999.0000
PPE,10938,13.8531,661543.1000,4982179.0000,999.0000,999.0000
PPE,10939,13.9702,661044.5000,4982179.0000,999.0000,999.0000
PPE,10940,14.4195,659548.9000,4982179.0000,999.0000,999.0000
PPE,10941,14.6003,659050.4000,4982179.0000,999.0000,999.0000
PPE,10942,14.7957,658551.9000,4982179.0000,999.0000,999.0000
PPE,10943,15.0051,658053.3000,4982179.0000,999.0000,999.0000
PPE,10944,18.7658,655054.8000,4952479.0000,999.0000,999.0000
PPE,10945,19.0232,654556.3000,4952479.0000,999.0000,999.0000
PPE,10946,19.2644,654805.8000,4952047.0000,999.0000,999.0000
PPE,10947,16.1183,659541.6000,4953342.0000,999.0000,999.0000
PPE,10948,15.9700,660040.2000,4953342.0000,999.0000,999.0000
PPE,10949,15.6305,659790.7000,4953774.0000,999.0000,999.0000
PPE,10950,15.5310,655561.0000,4981316.0000,999.0000,999.0000
PPE,10951,14.6509,655312.2000,4980021.0000,999.0000,999.0000
PPE,10952,14.9706,654813.7000,4980021.0000,999.0000,999.0000
PPE,10953,14.4806,655063.1000,4979589.0000,999.0000,999.0000
PPE,10954,21.5906,642975.9000,4969133.0000,999.0000,999.0000
PPE,10955,21.6713,643407.2000,4973365.0000,999.0000,999.0000
PPE,10956,21.5686,643407.2000,4972867.0000,999.0000,999.0000
PPE,10957,17.7822,652071.3000,4981316.0000,999.0000,999.0000
PPE,10958,18.7638,650326.7000,4980884.0000,999.0000,999.0000
PPE,10959,18.2946,650576.1000,4980453.0000,999.0000,999.0000
PPE,10960,18.3885,650825.2000,4980884.0000,999.0000,999.0000
PPE,10961,19.4525,650575.5000,4982179.0000,999.0000,999.0000
PPE,10962,19.6134,649578.7000,4981316.0000,999.0000,999.0000
PPE,10963,19.9968,649080.2000,4981316.0000,999.0000,999.0000
PPE,10964,17.9164,651074.6000,4980453.0000,999.0000,999.0000
PPE,10965,22.3908,642975.9000,4974610.0000,999.0000,999.0000
PPE,10966,22.6759,642975.8000,4975606.0000,999.0000,999.0000
PPE,10967,22.6849,643406.9000,4976850.0000,999.0000,999.0000
PPE,10968,22.5099,643406.9000,4976352.0000,999.0000,999.0000
PPE,10969,22.1928,643838.0000,4976600.0000,999.0000,999.0000
PPE,10970,22.0339,646836.7000,4981748.0000,999.0000,999.0000
PPE,10971,22.4368,646338.2000,4981748.0000,999.0000,999.0000
PPE,10972,21.9832,646587.6000,4981316.0000,999.0000,999.0000
PPE,10973,23.0004,642975.7000,4976601.0000,999.0000,999.0000
PPE,10974,22.8691,643406.9000,4977347.0000,999.0000,999.0000
PPE,10975,23.2964,645590.3000,4982180.0000,999.0000,999.0000
PPE,10976,24.1926,642978.6000,4979589.0000,999.0000,999.0000
PPE,10977,24.0595,644363.5000,4981732.0000,999.0000,999.0000
PPE,10978,24.9198,643368.3000,4981768.0000,999.0000,999.0000
PPE,10979,23.9888,644195.3000,4981335.0000,999.0000,999.0000
PPE,10980,23.6225,644613.5000,4981312.0000,999.0000,999.0000
PPE,10981,23.2536,645341.5000,4981748.0000,999.0000,999.0000
PPE,10982,21.9443,646338.5000,4980885.0000,999.0000,999.0000
PPE,10983,22.3551,645843.2000,4980881.0000,999.0000,999.0000
PPE,10984,21.9103,646095.7000,4980452.0000,999.0000,999.0000
PPE,10985,22.8331,642975.8000,4976103.0000,999.0000,999.0000
PPE,10986,21.6349,647335.2000,4981748.0000,999.0000,999.0000
PPE,10987,21.1757,647584.7000,4981316.0000,999.0000,999.0000
PPE,10988,22.5283,642975.9000,4975108.0000,999.0000,999.0000
PPE,10989,22.2636,642975.9000,4974112.0000,999.0000,999.0000
PPE,10990,19.3382,650326.3000,4981748.0000,999.0000,999.0000
PPE,10991,21.2238,643407.2000,4970378.0000,999.0000,999.0000
PPE,10992,20.8160,643838.5000,4970626.0000,999.0000,999.0000
PPE,10993,21.6354,642975.9000,4970129.0000,999.0000,999.0000
PPE,10994,21.6073,642975.9000,4969631.0000,999.0000,999.0000
PPE,10995,20.6279,644269.8000,4972369.0000,999.0000,999.0000
PPE,10996,20.5442,644269.8000,4971871.0000,999.0000,999.0000
PPE,10997,21.5854,642975.9000,4968636.0000,999.0000,999.0000
PPE,10998,21.5917,642975.9000,4968138.0000,999.0000,999.0000
PPE,10999,21.0176,643838.6000,4965150.0000,999.0000,999.0000
PPE,11000,21.4037,643407.3000,4965399.0000,999.0000,999.0000
PPE,11001,20.7294,643838.5000,4968137.0000,999.0000,999.0000
PPE,11002,20.7478,643838.6000,4967639.0000,999.0000,999.0000
PPE,11003,18.1300,657298.6000,4952047.0000,999.0000,999.0000
PPE,11004,17.9360,657797.2000,4952047.0000,999.0000,999.0000
PPE,11005,17.6344,657547.7000,4952479.0000,999.0000,999.0000
PPE,11006,19.2901,654057.7000,4952479.0000,999.0000,999.0000
PPE,11007,19.5661,653559.1000,4952479.0000,999.0000,999.0000
PPE,11008,19.8507,653060.5000,4952479.0000,999.0000,999.0000
PPE,11009,20.1437,652561.9000,4952479.0000,999.0000,999.0000
PPE,11010,20.4446,652063.4000,4952479.0000,999.0000,999.0000
PPE,11011,20.7531,651564.8000,4952479.0000,999.0000,999.0000
PPE,11012,21.2067,643838.6000,4964154.0000,999.0000,999.0000
PPE,11013,20.9023,650816.6000,4952911.0000,999.0000,999.0000
PPE,11014,21.2335,650318.0000,4952911.0000,999.0000,999.0000
PPE,11015,21.3917,650567.6000,4952479.0000,999.0000,999.0000
PPE,11016,22.2094,649819.9000,4952047.0000,999.0000,999.0000
PPE,11017,21.8816,650318.5000,4952047.0000,999.0000,999.0000
PPE,11018,22.5434,649321.3000,4952047.0000,999.0000,999.0000
PPE,11019,22.8834,648822.7000,4952047.0000,999.0000,999.0000
PPE,11020,22.3935,643838.7000,4960171.0000,999.0000,999.0000
PPE,11021,22.2095,643838.7000,4960669.0000,999.0000,999.0000
PPE,11022,21.5604,650817.1000,4952047.0000,999.0000,999.0000
PPE,11023,23.4582,647575.9000,4952479.0000,999.0000,999.0000
PPE,11024,23.0996,648074.6000,4952479.0000,999.0000,999.0000
PPE,11025,23.8216,647077.4000,4952479.0000,999.0000,999.0000
PPE,11026,24.1898,646579.0000,4952479.0000,999.0000,999.0000
PPE,11027,23.2292,648324.1000,4952047.0000,999.0000,999.0000
PPE,11028,22.7465,648573.2000,4952479.0000,999.0000,999.0000
PPE,11029,24.4675,645834.3000,4952912.0000,999.0000,999.0000
PPE,11030,24.0902,646330.9000,4952911.0000,999.0000,999.0000
PPE,11031,25.4069,645334.7000,4952050.0000,999.0000,999.0000
PPE,11032,25.7801,644840.8000,4952054.0000,999.0000,999.0000
PPE,11033,25.3141,645092.0000,4952480.0000,999.0000,999.0000
PPE,11034,25.6879,644606.0000,4952483.0000,999.0000,999.0000
PPE,11035,26.0300,644185.7000,4952460.0000,999.0000,999.0000
PPE,11036,26.1687,643832.0000,4952687.0000,999.0000,999.0000
PPE,11037,26.0510,643410.6000,4953450.0000,999.0000,999.0000
PPE,11038,26.3516,643405.9000,4952947.0000,999.0000,999.0000
PPE,11039,25.7632,643410.2000,4953949.0000,999.0000,999.0000
PPE,11040,24.4460,643838.9000,4955690.0000,999.0000,999.0000
PPE,11041,24.7138,643838.9000,4955192.0000,999.0000,999.0000
PPE,11042,24.9870,643838.8000,4954697.0000,999.0000,999.0000
PPE,11043,24.1853,643407.5000,4956935.0000,999.0000,999.0000
PPE,11044,23.9478,643407.5000,4957433.0000,999.0000,999.0000
PPE,11045,23.1898,644270.2000,4957432.0000,999.0000,999.0000
PPE,11046,23.6873,643838.8000,4957184.0000,999.0000,999.0000
PPE,11047,23.4350,644270.2000,4956934.0000,999.0000,999.0000
PPE,11048,23.2855,643407.4000,4958926.0000,999.0000,999.0000
PPE,11049,22.5869,643838.7000,4959673.0000,999.0000,999.0000
PPE,11050,23.0012,643838.8000,4958677.0000,999.0000,999.0000
PPE,11051,22.7895,643838.8000,4959175.0000,999.0000,999.0000
PPE,11052,21.5735,643838.6000,4962660.0000,999.0000,999.0000
PPE,11053,21.7171,643838.7000,4962162.0000,999.0000,999.0000
PPE,11054,19.5217,654307.2000,4952047.0000,999.0000,999.0000
PPE,11055,20.8408,644269.9000,4963905.0000,999.0000,999.0000
PPE,11056,20.9600,644269.9000,4963407.0000,999.0000,999.0000
PPE,11057,19.0168,655304.3000,4952047.0000,999.0000,999.0000
PPE,11058,21.3335,643407.3000,4965897.0000,999.0000,999.0000
PPE,11059,18.7792,655802.9000,4952047.0000,999.0000,999.0000
PPE,11060,18.5519,656301.5000,4952047.0000,999.0000,999.0000
PPE,11061,18.3353,656800.1000,4952047.0000,999.0000,999.0000
PPE,11062,17.7540,658295.8000,4952047.0000,999.0000,999.0000
PPE,11063,16.4543,659791.1000,4952911.0000,999.0000,999.0000
PPE,11064,16.5589,661037.7000,4952479.0000,999.0000,999.0000
PPE,11065,16.4601,661536.2000,4952479.0000,999.0000,999.0000
PPE,11066,16.3758,662034.8000,4952479.0000,999.0000,999.0000
PPE,11067,16.3063,662533.3000,4952479.0000,999.0000,999.0000
PPE,11068,16.2518,663031.9000,4952479.0000,999.0000,999.0000
PPE,11069,16.2125,663530.4000,4952479.0000,999.0000,999.0000
PPE,11070,16.1885,664029.0000,4952479.0000,999.0000,999.0000
PPE,11071,16.1797,664527.6000,4952479.0000,999.0000,999.0000
PPE,11072,16.1864,665026.1000,4952479.0000,999.0000,999.0000
PPE,11073,16.2084,665524.7000,4952479.0000,999.0000,999.0000
PPE,11074,16.2456,666023.2000,4952479.0000,999.0000,999.0000
PPE,11075,16.2980,666521.8000,4952479.0000,999.0000,999.0000
PPE,11076,16.3655,667020.3000,4952479.0000,999.0000,999.0000
PPE,11077,16.4478,667518.9000,4952479.0000,999.0000,999.0000
PPE,11078,16.5447,668017.4000,4952479.0000,999.0000,999.0000
PPE,11079,16.6560,668516.0000,4952479.0000,999.0000,999.0000
PPE,11080,16.7814,669014.5000,4952479.0000,999.0000,999.0000
PPE,11081,16.9205,669513.1000,4952479.0000,999.0000,999.0000
PPE,11082,17.0730,670011.6000,4952479.0000,999.0000,999.0000
PPE,11083,17.2386,670510.1000,4952479.0000,999.0000,999.0000
PPE,11084,17.4170,671008.7000,4952479.0000,999.0000,999.0000
PPE,11085,17.6076,671507.2000,4952479.0000,999.0000,999.0000
PPE,11086,17.8102,672005.8000,4952479.0000,999.0000,999.0000
PPE,11087,18.0243,672504.3000,4952479.0000,999.0000,999.0000
PPE,11088,18.2495,673002.9000,4952479.0000,999.0000,999.0000
PPE,11089,18.4854,673501.4000,4952479.0000,999.0000,999.0000
PPE,11090,18.7315,673999.9000,4952479.0000,999.0000,999.0000
PPE,11091,18.9876,674498.5000,4952479.0000,999.0000,999.0000
PPE,11092,19.2532,674997.0000,4952479.0000,999.0000,999.0000
PPE,11093,19.5280,675495.6000,4952479.0000,999.0000,999.0000
PPE,11094,19.8114,675994.1000,4952479.0000,999.0000,999.0000
PPE,11095,20.1032,676492.6000,4952479.0000,999.0000,999.0000
PPE,11096,20.4031,676991.2000,4952479.0000,999.0000,999.0000
PPE,11097,20.7105,677489.7000,4952479.0000,999.0000,999.0000
PPE,11098,21.0253,677988.2000,4952479.0000,999.0000,999.0000
PPE,11099,21.3472,678486.8000,4952479.0000,999.0000,999.0000
PPE,11100,21.6757,678985.3000,4952479.0000,999.0000,999.0000
PPE,11101,22.0105,679483.8000,4952479.0000,999.0000,999.0000
PPE,11102,22.3516,679982.4000,4952479.0000,999.0000,999.0000
PPE,11103,22.6984,680480.9000,4952479.0000,999.0000,999.0000
PPE,11104,21.9403,682482.5000,4981316.0000,999.0000,999.0000
PPE,11105,21.5350,681983.9000,4981316.0000,999.0000,999.0000
PPE,11106,23.5321,681228.9000,4952047.0000,999.0000,999.0000
PPE,11107,31.5296,695693.1000,4963666.0000,999.0000,999.0000
PPE,11108,31.4546,695693.1000,4964164.0000,999.0000,999.0000
PPE,11109,31.3873,695693.1000,4964662.0000,999.0000,999.0000
PPE,11110,24.8878,683472.1000,4952479.0000,999.0000,999.0000
PPE,11111,24.3353,683471.8000,4953342.0000,999.0000,999.0000
PPE,11112,24.7247,683970.3000,4953342.0000,999.0000,999.0000
PPE,11113,24.2620,683720.9000,4953774.0000,999.0000,999.0000
PPE,11114,25.6535,684469.1000,4952479.0000,999.0000,999.0000
PPE,11115,25.1888,684219.7000,4952910.0000,999.0000,999.0000
PPE,11116,31.7842,695261.8000,4960430.0000,999.0000,999.0000
PPE,11117,32.1382,695693.1000,4960679.0000,999.0000,999.0000
PPE,11118,31.6589,695261.8000,4960928.0000,999.0000,999.0000
PPE,11119,27.6327,686961.8000,4952479.0000,999.0000,999.0000
PPE,11120,27.1788,686712.3000,4952910.0000,999.0000,999.0000
PPE,11121,27.2301,686463.2000,4952479.0000,999.0000,999.0000
PPE,11122,27.5867,687210.9000,4952910.0000,999.0000,999.0000
PPE,11123,31.2323,695261.8000,4962920.0000,999.0000,999.0000
PPE,11124,30.8558,694830.5000,4962671.0000,999.0000,999.0000
PPE,11125,32.1736,696124.4000,4962421.0000,999.0000,999.0000
PPE,11126,29.3079,688706.8000,4952047.0000,999.0000,999.0000
PPE,11127,29.6892,689454.4000,4952479.0000,999.0000,999.0000
PPE,11128,33.1768,696124.5000,4958438.0000,999.0000,999.0000
PPE,11129,33.3337,696124.6000,4957940.0000,999.0000,999.0000
PPE,11130,30.9544,690949.9000,4952478.0000,999.0000,999.0000
PPE,11131,30.5169,690700.5000,4952910.0000,999.0000,999.0000
PPE,11132,32.8835,696124.4000,4959434.0000,999.0000,999.0000
PPE,11133,33.0267,696124.4000,4958936.0000,999.0000,999.0000
PPE,11134,33.5327,695693.6000,4956200.0000,999.0000,999.0000
PPE,11135,33.7206,695693.3000,4955702.0000,999.0000,999.0000
PPE,11136,33.0072,695693.4000,4957692.0000,999.0000,999.0000
PPE,11137,33.5342,693691.9000,4952047.0000,999.0000,999.0000
PPE,11138,33.9712,694433.6000,4952482.0000,999.0000,999.0000
PPE,11139,34.0408,695266.1000,4953962.0000,999.0000,999.0000
PPE,11140,34.5319,695688.9000,4953708.0000,999.0000,999.0000
PPE,11141,34.4091,696123.4000,4954954.0000,999.0000,999.0000
PPE,11142,35.4820,696127.3000,4952455.0000,999.0000,999.0000
PPE,11143,34.9900,695693.9000,4952688.0000,999.0000,999.0000
PPE,11144,35.2505,696119.1000,4952952.0000,999.0000,999.0000
PPE,11145,33.5392,693940.3000,4952480.0000,999.0000,999.0000
PPE,11146,33.1050,693442.5000,4952478.0000,999.0000,999.0000
PPE,11147,32.6853,695262.4000,4957444.0000,999.0000,999.0000
PPE,11148,33.0401,695262.6000,4956449.0000,999.0000,999.0000
PPE,11149,33.3513,695693.7000,4956697.0000,999.0000,999.0000
PPE,11150,32.8597,695262.6000,4956946.0000,999.0000,999.0000
PPE,11151,32.7473,696124.4000,4959932.0000,999.0000,999.0000
PPE,11152,30.0813,690451.1000,4953342.0000,999.0000,999.0000
PPE,11153,29.6477,690201.7000,4953774.0000,999.0000,999.0000
PPE,11154,29.6533,689952.6000,4953342.0000,999.0000,999.0000
PPE,11155,29.6674,689703.5000,4952910.0000,999.0000,999.0000
PPE,11156,29.2725,688955.9000,4952479.0000,999.0000,999.0000
PPE,11157,31.1448,695261.8000,4963417.0000,999.0000,999.0000
PPE,11158,30.9562,694830.5000,4962173.0000,999.0000,999.0000
PPE,11159,26.0424,684967.7000,4952479.0000,999.0000,999.0000
PPE,11160,25.5797,684718.2000,4952910.0000,999.0000,999.0000
PPE,11161,31.5723,696124.4000,4967898.0000,999.0000,999.0000
PPE,11162,31.2761,695693.1000,4965658.0000,999.0000,999.0000
PPE,11163,23.6232,684227.3000,4981747.0000,999.0000,999.0000
PPE,11164,21.5921,681734.4000,4981747.0000,999.0000,999.0000
PPE,11165,31.1964,695693.1000,4966653.0000,999.0000,999.0000
PPE,11166,23.2098,683728.7000,4981747.0000,999.0000,999.0000
PPE,11167,26.5990,687717.3000,4981747.0000,999.0000,999.0000
PPE,11168,31.1668,695693.0000,4970138.0000,999.0000,999.0000
PPE,11169,31.1944,695693.0000,4970636.0000,999.0000,999.0000
PPE,11170,31.2300,695693.0000,4971134.0000,999.0000,999.0000
PPE,11171,31.2734,695693.0000,4971632.0000,999.0000,999.0000
PPE,11172,31.3246,695693.0000,4972130.0000,999.0000,999.0000
PPE,11173,31.3836,695692.9000,4972628.0000,999.0000,999.0000
PPE,11174,31.4505,695692.9000,4973126.0000,999.0000,999.0000
PPE,11175,28.5095,690708.8000,4980021.0000,999.0000,999.0000
PPE,11176,28.9666,691207.3000,4980019.0000,999.0000,999.0000
PPE,11177,28.9118,690958.0000,4980453.0000,999.0000,999.0000
PPE,11178,32.1679,696124.2000,4974868.0000,999.0000,999.0000
PPE,11179,27.4715,688714.5000,4981747.0000,999.0000,999.0000
PPE,11180,32.0115,695692.8000,4976113.0000,999.0000,999.0000
PPE,11181,32.1311,695692.8000,4976611.0000,999.0000,999.0000
PPE,11182,32.2580,695692.8000,4977109.0000,999.0000,999.0000
PPE,11183,32.3919,695692.7000,4977607.0000,999.0000,999.0000
PPE,11184,32.5330,695692.7000,4978105.0000,999.0000,999.0000
PPE,11185,32.6811,695692.7000,4978603.0000,999.0000,999.0000
PPE,11186,31.6066,693715.4000,4980866.0000,999.0000,999.0000
PPE,11187,31.6952,693994.7000,4980417.0000,999.0000,999.0000
PPE,11188,33.4868,696123.7000,4979847.0000,999.0000,999.0000
PPE,11189,31.4880,693201.2000,4981745.0000,999.0000,999.0000
PPE,11190,33.5412,695708.5000,4981103.0000,999.0000,999.0000
PPE,11191,31.9415,693699.9000,4981743.0000,999.0000,999.0000
PPE,11192,31.0360,692702.5000,4981747.0000,999.0000,999.0000
PPE,11193,29.7247,691456.5000,4981316.0000,999.0000,999.0000
PPE,11194,31.6519,695261.5000,4976362.0000,999.0000,999.0000
PPE,11195,27.9335,689462.6000,4981316.0000,999.0000,999.0000
PPE,11196,31.1400,695261.6000,4973873.0000,999.0000,999.0000
PPE,11197,31.6074,695692.9000,4974122.0000,999.0000,999.0000
PPE,11198,31.2272,695261.6000,4974371.0000,999.0000,999.0000
PPE,11199,31.5251,695692.9000,4973624.0000,999.0000,999.0000
PPE,11200,27.0341,688215.9000,4981747.0000,999.0000,999.0000
PPE,11201,26.2856,688466.5000,4979589.0000,999.0000,999.0000
PPE,11202,26.3379,688716.0000,4979158.0000,999.0000,999.0000
PPE,11203,26.7397,688965.0000,4979589.0000,999.0000,999.0000
PPE,11204,25.3031,686471.1000,4981316.0000,999.0000,999.0000
PPE,11205,24.8726,685972.5000,4981316.0000,999.0000,999.0000
PPE,11206,24.4447,685473.9000,4981316.0000,999.0000,999.0000
PPE,11207,26.6088,687966.9000,4981316.0000,999.0000,999.0000
PPE,11208,22.7620,683479.6000,4981316.0000,999.0000,999.0000
PPE,11209,30.7098,695261.7000,4967898.0000,999.0000,999.0000
PPE,11210,30.7262,695261.7000,4967400.0000,999.0000,999.0000
PPE,11211,31.2322,695693.1000,4966156.0000,999.0000,999.0000
PPE,11212,21.1978,681235.9000,4981747.0000,999.0000,999.0000
PPE,11213,20.8079,680737.3000,4981747.0000,999.0000,999.0000
PPE,11214,20.4227,680238.7000,4981747.0000,999.0000,999.0000
PPE,11215,20.0425,679740.2000,4981747.0000,999.0000,999.0000
PPE,11216,18.5644,679242.4000,4980021.0000,999.0000,999.0000
PPE,11217,18.1727,678743.8000,4980021.0000,999.0000,999.0000
PPE,11218,18.1040,678993.3000,4979589.0000,999.0000,999.0000
PPE,11219,19.6676,679241.6000,4981747.0000,999.0000,999.0000
PPE,11220,23.4085,681478.0000,4952479.0000,999.0000,999.0000
PPE,11221,19.2984,678743.1000,4981747.0000,999.0000,999.0000
PPE,11222,18.9350,678244.5000,4981747.0000,999.0000,999.0000
PPE,11223,18.5779,677745.9000,4981747.0000,999.0000,999.0000
PPE,11224,18.2275,677247.4000,4981747.0000,999.0000,999.0000
PPE,11225,17.8840,676748.8000,4981747.0000,999.0000,999.0000
PPE,11226,17.5481,676250.3000,4981747.0000,999.0000,999.0000
PPE,11227,17.2200,675751.7000,4981747.0000,999.0000,999.0000
PPE,11228,16.9003,675253.2000,4981747.0000,999.0000,999.0000
PPE,11229,16.5894,674754.6000,4981747.0000,999.0000,999.0000
PPE,11230,16.2878,674256.1000,4981747.0000,999.0000,999.0000
PPE,11231,15.9961,673757.5000,4981747.0000,999.0000,999.0000
PPE,11232,15.7148,673259.0000,4981747.0000,999.0000,999.0000
PPE,11233,15.4444,672760.4000,4981747.0000,999.0000,999.0000
PPE,11234,15.1856,672261.9000,4981747.0000,999.0000,999.0000
PPE,11235,14.9390,671763.3000,4981747.0000,999.0000,999.0000
PPE,11236,14.7051,671264.8000,4981747.0000,999.0000,999.0000
PPE,11237,14.4846,670766.2000,4981747.0000,999.0000,999.0000
PPE,11238,14.2782,670267.7000,4981747.0000,999.0000,999.0000
PPE,11239,14.0863,669769.1000,4981747.0000,999.0000,999.0000
PPE,11240,13.9098,669270.6000,4981747.0000,999.0000,999.0000
PPE,11241,13.7490,668772.1000,4981747.0000,999.0000,999.0000
PPE,11242,13.6046,668273.5000,4981747.0000,999.0000,999.0000
PPE,11243,13.4771,667775.0000,4981747.0000,999.0000,999.0000
PPE,11244,13.3670,667276.4000,4981747.0000,999.0000,999.0000
PPE,11245,13.2747,666777.9000,4981747.0000,999.0000,999.0000
PPE,11246,13.2006,666279.3000,4981747.0000,999.0000,999.0000
PPE,11247,13.1450,665780.8000,4981747.0000,999.0000,999.0000
PPE,11248,13.1081,665282.3000,4981747.0000,999.0000,999.0000
PPE,11249,13.0902,664783.7000,4981747.0000,999.0000,999.0000
PPE,11250,13.0912,664285.2000,4981747.0000,999.0000,999.0000
PPE,11251,13.1112,663786.6000,4981747.0000,999.0000,999.0000
PPE,11252,13.1501,663288.1000,4981747.0000,999.0000,999.0000
PPE,11253,13.2077,662789.6000,4981747.0000,999.0000,999.0000
PPE,11254,13.2837,662291.0000,4981747.0000,999.0000,999.0000
PPE,11255,13.3780,661792.5000,4981747.0000,999.0000,999.0000
PPE,11256,13.4900,661294.0000,4981747.0000,999.0000,999.0000
PPE,11257,13.9280,659798.4000,4981747.0000,999.0000,999.0000
PPE,11258,14.1063,659299.8000,4981747.0000,999.0000,999.0000
PPE,11259,14.3006,658801.3000,4981748.0000,999.0000,999.0000
PPE,11260,14.5086,658302.8000,4981748.0000,999.0000,999.0000
PPE,11261,14.7305,657804.2000,4981748.0000,999.0000,999.0000
PPE,11262,19.8657,644701.2000,4969132.0000,999.0000,999.0000
PPE,11263,20.2927,644269.8000,4968884.0000,999.0000,999.0000
PPE,11264,19.8601,644701.2000,4968634.0000,999.0000,999.0000
PPE,11265,14.9753,656558.1000,4981316.0000,999.0000,999.0000
PPE,11266,14.5389,656059.8000,4980453.0000,999.0000,999.0000
PPE,11267,14.8359,655561.3000,4980453.0000,999.0000,999.0000
PPE,11268,14.3414,655810.7000,4980021.0000,999.0000,999.0000
PPE,11269,15.8251,655062.5000,4981316.0000,999.0000,999.0000
PPE,11270,15.3300,655311.9000,4980884.0000,999.0000,999.0000
PPE,11271,21.1558,643407.2000,4968386.0000,999.0000,999.0000
PPE,11272,20.8299,644269.8000,4973364.0000,999.0000,999.0000
PPE,11273,21.1967,643838.5000,4973116.0000,999.0000,999.0000
PPE,11274,20.7233,644269.8000,4972867.0000,999.0000,999.0000
PPE,11275,17.4356,652569.9000,4981316.0000,999.0000,999.0000
PPE,11276,16.9509,652819.3000,4980884.0000,999.0000,999.0000
PPE,11277,17.0966,653068.4000,4981316.0000,999.0000,999.0000
PPE,11278,17.2999,652320.8000,4980884.0000,999.0000,999.0000
PPE,11279,20.4122,644269.8000,4970875.0000,999.0000,999.0000
PPE,11280,20.0126,644701.1000,4971124.0000,999.0000,999.0000
PPE,11281,21.3276,643407.2000,4971374.0000,999.0000,999.0000
PPE,11282,18.9741,650824.9000,4981748.0000,999.0000,999.0000
PPE,11283,19.2353,650077.2000,4981316.0000,999.0000,999.0000
PPE,11284,22.1890,643407.1000,4975356.0000,999.0000,999.0000
PPE,11285,22.3444,643407.1000,4975854.0000,999.0000,999.0000
PPE,11286,20.3852,648581.7000,4981316.0000,999.0000,999.0000
PPE,11287,19.9229,648831.1000,4980885.0000,999.0000,999.0000
PPE,11288,21.9092,643407.2000,4974361.0000,999.0000,999.0000
PPE,11289,22.0440,643407.2000,4974859.0000,999.0000,999.0000
PPE,11290,22.5679,643838.1000,4977595.0000,999.0000,999.0000
PPE,11291,22.7695,643838.3000,4978093.0000,999.0000,999.0000
PPE,11292,22.0196,643838.2000,4976103.0000,999.0000,999.0000
PPE,11293,22.8435,645839.7000,4981748.0000,999.0000,999.0000
PPE,11294,23.2153,645098.0000,4981313.0000,999.0000,999.0000
PPE,11295,23.1680,644265.6000,4979832.0000,999.0000,999.0000
PPE,11296,23.6610,643842.7000,4980086.0000,999.0000,999.0000
PPE,11297,23.4757,643408.3000,4978840.0000,999.0000,999.0000
PPE,11298,24.6659,643404.3000,4981339.0000,999.0000,999.0000
PPE,11299,24.1744,643837.7000,4981106.0000,999.0000,999.0000
PPE,11300,24.4075,643412.5000,4980843.0000,999.0000,999.0000
PPE,11301,22.8044,645591.3000,4981315.0000,999.0000,999.0000
PPE,11302,22.3926,646089.1000,4981316.0000,999.0000,999.0000
PPE,11303,21.7012,644269.2000,4976351.0000,999.0000,999.0000
PPE,11304,22.0736,644269.1000,4977346.0000,999.0000,999.0000
PPE,11305,22.3758,643838.0000,4977098.0000,999.0000,999.0000
PPE,11306,21.8825,644269.0000,4976848.0000,999.0000,999.0000
PPE,11307,21.7849,643407.2000,4973863.0000,999.0000,999.0000
PPE,11308,19.4618,649080.5000,4980453.0000,999.0000,999.0000
PPE,11309,19.0026,649329.9000,4980021.0000,999.0000,999.0000
PPE,11310,19.0676,649579.0000,4980453.0000,999.0000,999.0000
PPE,11311,19.1448,649828.1000,4980884.0000,999.0000,999.0000
PPE,11312,18.8627,650575.8000,4981316.0000,999.0000,999.0000
PPE,11313,20.7749,643838.5000,4970129.0000,999.0000,999.0000
PPE,11314,20.3641,644269.8000,4970377.0000,999.0000,999.0000
PPE,11315,21.1893,643407.2000,4969880.0000,999.0000,999.0000
PPE,11316,21.1665,643407.2000,4969382.0000,999.0000,999.0000
PPE,11317,21.1553,643407.2000,4968884.0000,999.0000,999.0000
PPE,11318,20.0800,644701.1000,4971622.0000,999.0000,999.0000
PPE,11319,16.1293,654564.0000,4981316.0000,999.0000,999.0000
PPE,11320,15.6358,654813.4000,4980884.0000,999.0000,999.0000
PPE,11321,15.0345,655810.4000,4980884.0000,999.0000,999.0000
PPE,11322,14.7499,656309.0000,4980884.0000,999.0000,999.0000
PPE,11323,17.4421,658046.3000,4952479.0000,999.0000,999.0000
PPE,11324,20.7782,643838.6000,4967141.0000,999.0000,999.0000
PPE,11325,21.5778,643407.3000,4964403.0000,999.0000,999.0000
PPE,11326,18.7921,654306.8000,4952911.0000,999.0000,999.0000
PPE,11327,19.0688,653808.2000,4952911.0000,999.0000,999.0000
PPE,11328,19.3543,653309.6000,4952911.0000,999.0000,999.0000
PPE,11329,19.6484,652811.0000,4952911.0000,999.0000,999.0000
PPE,11330,19.9506,652312.4000,4952911.0000,999.0000,999.0000
