E-UTM [m],N-UTM [m],Rew [m/s2],Rns [m/s2],Rgh [m/s2],
       673754.200000,      4992107.000000,            0.218000,            0.211000,            0.214000,
       668520.600000,      4988222.000000,            0.263000,            0.746000,            0.443000,
       668770.000000,      4987791.000000,            0.288000,            0.752000,            0.465000,
       669019.100000,      4988222.000000,            0.265000,            0.695000,            0.429000,
       675748.300000,      4992107.000000,            0.157000,            0.231000,            0.191000,
       675499.000000,      4992539.000000,            0.013000,            0.050000,            0.025000,
       675249.800000,      4992107.000000,            0.177000,            0.232000,            0.202000,
       670016.200000,      4988222.000000,            0.268000,            0.592000,            0.398000,
       670265.600000,      4987791.000000,            0.312000,            0.646000,            0.449000,
       670514.700000,      4988222.000000,            0.268000,            0.547000,            0.383000,
       677243.900000,      4992107.000000,            0.115000,            0.240000,            0.166000,
       676994.600000,      4992539.000000,            0.008000,            0.049000,            0.020000,
       676745.400000,      4992107.000000,            0.118000,            0.241000,            0.169000,
       671511.800000,      4988222.000000,            0.264000,            0.465000,            0.350000,
       671761.200000,      4987791.000000,            0.309000,            0.553000,            0.413000,
       672010.300000,      4988222.000000,            0.257000,            0.422000,            0.329000,
       678739.600000,      4992107.000000,            0.104000,            0.220000,            0.151000,
       678490.200000,      4992539.000000,            0.010000,            0.047000,            0.022000,
       678241.000000,      4992107.000000,            0.107000,            0.230000,            0.157000,
       677493.100000,      4941256.000000,            0.006000,            0.010000,            0.008000,
       677991.700000,      4941256.000000,            0.006000,            0.010000,            0.008000,
       677742.300000,      4941687.000000,            0.111000,            0.152000,            0.129000,
       676993.200000,      4946436.000000,            0.107000,            0.115000,            0.111000,
       676743.800000,      4946868.000000,            0.112000,            0.115000,            0.113000,
       676494.700000,      4946436.000000,            0.109000,            0.121000,            0.115000,
       674502.800000,      4989086.000000,            0.183000,            0.234000,            0.207000,
       674752.200000,      4988654.000000,            0.196000,            0.225000,            0.210000,
       675001.300000,      4989086.000000,            0.173000,            0.231000,            0.200000,
       681232.200000,      4992107.000000,            0.155000,            0.163000,            0.159000,
       681730.800000,      4992107.000000,            0.163000,            0.158000,            0.161000,
       681481.400000,      4992539.000000,            0.012000,            0.041000,            0.022000,
       675998.700000,      4988222.000000,            0.178000,            0.224000,            0.200000,
       676248.100000,      4987791.000000,            0.161000,            0.261000,            0.205000,
       676497.200000,      4988222.000000,            0.169000,            0.217000,            0.192000,
       683226.400000,      4992107.000000,            0.151000,            0.144000,            0.148000,
       682977.000000,      4992539.000000,            0.010000,            0.037000,            0.019000,
