E-UTM [m],N-UTM [m],Rew [m/s2],Rns [m/s2],Rgh [m/s2],
       661291.900000,      4987791.000000,            1.775000,            1.901000,            1.837000,
       661541.100000,      4988222.000000,            1.615000,            1.438000,            1.524000,
       668270.300000,      4992107.000000,            1.601000,            1.516000,            1.558000,
       668020.900000,      4992539.000000,            1.388000,            1.547000,            1.466000,
       667771.800000,      4992107.000000,            1.428000,            1.277000,            1.351000,
       662538.200000,      4988222.000000,            1.163000,            1.444000,            1.296000,
       662787.600000,      4987791.000000,            1.557000,            2.248000,            1.871000,
       663036.700000,      4988222.000000,            1.809000,            1.706000,            1.756000,
       669765.900000,      4992107.000000,            1.173000,            1.043000,            1.106000,
       669516.500000,      4992539.000000,            1.104000,            1.624000,            1.339000,
       669267.400000,      4992107.000000,            1.902000,            1.458000,            1.665000,
       664033.800000,      4988222.000000,            1.435000,            1.256000,            1.342000,
       664283.200000,      4987791.000000,            1.770000,            1.864000,            1.816000,
       664532.300000,      4988222.000000,            1.866000,            1.557000,            1.704000,
       671261.500000,      4992107.000000,            1.506000,            1.418000,            1.461000,
       671012.200000,      4992539.000000,            1.339000,            1.079000,            1.202000,
       670763.000000,      4992107.000000,            1.670000,            1.915000,            1.788000,
       665529.400000,      4988222.000000,            1.617000,            2.333000,            1.942000,
       665778.800000,      4987791.000000,            1.421000,            1.572000,            1.495000,
       666027.900000,      4988222.000000,            1.908000,            1.602000,            1.748000,
       672757.100000,      4992107.000000,            1.586000,            1.268000,            1.418000,
       672507.800000,      4992539.000000,            1.176000,            1.572000,            1.359000,
       672258.600000,      4992107.000000,            1.001000,            1.332000,            1.154000,
       667025.000000,      4988222.000000,            1.363000,            1.745000,            1.542000,
       667274.400000,      4987791.000000,            1.854000,            1.639000,            1.743000,
       667523.500000,      4988222.000000,            1.565000,            2.096000,            1.811000,
       674252.700000,      4992107.000000,            1.377000,            1.186000,            1.278000,
       674003.400000,      4992539.000000,            1.488000,            1.627000,            1.556000,
       673754.200000,      4992107.000000,            1.343000,            1.356000,            1.349000,
       668520.600000,      4988222.000000,            1.461000,            1.443000,            1.452000,
       668770.000000,      4987791.000000,            1.432000,            1.912000,            1.655000,
       669019.100000,      4988222.000000,            1.662000,            1.534000,            1.597000,
       675748.300000,      4992107.000000,            1.213000,            1.362000,            1.285000,
       675499.000000,      4992539.000000,            1.254000,            1.082000,            1.165000,
       675249.800000,      4992107.000000,            1.031000,            1.487000,            1.238000,
       670016.200000,      4988222.000000,            1.540000,            1.882000,            1.703000,
       670265.600000,      4987791.000000,            2.020000,            2.082000,            2.051000,
       670514.700000,      4988222.000000,            2.127000,            1.409000,            1.731000,
       677243.900000,      4992107.000000,            1.323000,            1.173000,            1.246000,
       676994.600000,      4992539.000000,            1.333000,            1.294000,            1.313000,
       676745.400000,      4992107.000000,            1.164000,            1.227000,            1.195000,
       671511.800000,      4988222.000000,            1.195000,            1.395000,            1.291000,
       671761.200000,      4987791.000000,            1.481000,            1.813000,            1.639000,
       672010.300000,      4988222.000000,            1.623000,            1.464000,            1.542000,
       678739.600000,      4992107.000000,            1.052000,            0.968000,            1.009000,
       678490.200000,      4992539.000000,            0.966000,            0.971000,            0.968000,
       678241.000000,      4992107.000000,            1.210000,            1.131000,            1.170000,
       677493.100000,      4941256.000000,            0.999000,            0.927000,            0.962000,
       677991.700000,      4941256.000000,            1.115000,            1.022000,            1.068000,
       677742.300000,      4941687.000000,            1.277000,            1.128000,            1.200000,
       676993.200000,      4946436.000000,            1.457000,            1.251000,            1.350000,
       676743.800000,      4946868.000000,            1.047000,            1.245000,            1.142000,
       676494.700000,      4946436.000000,            0.989000,            1.527000,            1.229000,
       674502.800000,      4989086.000000,            1.659000,            1.645000,            1.652000,
       674752.200000,      4988654.000000,            1.329000,            1.697000,            1.502000,
       675001.300000,      4989086.000000,            1.311000,            1.511000,            1.407000,
       681232.200000,      4992107.000000,            1.053000,            0.973000,            1.012000,
       681730.800000,      4992107.000000,            1.107000,            1.300000,            1.200000,
       681481.400000,      4992539.000000,            1.345000,            0.939000,            1.124000,
       675998.700000,      4988222.000000,            1.119000,            1.298000,            1.205000,
       676248.100000,      4987791.000000,            1.851000,            1.272000,            1.535000,
       676497.200000,      4988222.000000,            1.589000,            1.535000,            1.562000,
       683226.400000,      4992107.000000,            1.315000,            1.199000,            1.255000,
       682977.000000,      4992539.000000,            1.081000,            1.363000,            1.214000,
       682727.800000,      4992107.000000,            1.209000,            1.317000,            1.262000,
       677494.300000,      4988222.000000,            1.273000,            1.300000,            1.287000,
       677743.700000,      4987791.000000,            1.133000,            1.392000,            1.256000,
       677992.800000,      4988222.000000,            1.450000,            1.128000,            1.279000,
       705612.900000,      4963910.000000,            0.942000,            0.749000,            0.840000,
       705612.900000,      4963412.000000,            0.685000,            0.835000,            0.757000,
       706044.200000,      4963661.000000,            0.607000,            0.876000,            0.729000,
       704750.400000,      4964409.000000,            0.675000,            0.640000,            0.658000,
       704750.400000,      4963911.000000,            0.710000,            0.840000,            0.772000,
       705181.700000,      4964160.000000,            0.888000,            0.856000,            0.872000,
       685719.100000,      4992107.000000,            0.869000,            1.164000,            1.006000,
       686217.600000,      4992107.000000,            0.755000,            0.955000,            0.849000,
       685968.200000,      4992539.000000,            1.038000,            1.046000,            1.042000,
       688711.100000,      4989517.000000,            0.976000,            0.857000,            0.915000,
       688461.600000,      4989949.000000,            0.979000,            0.863000,            0.919000,
       688212.500000,      4989517.000000,            1.052000,            0.814000,            0.925000,
       683475.600000,      4992539.000000,            0.918000,            1.519000,            1.181000,
       690455.500000,      4990812.000000,            0.802000,            0.867000,            0.834000,
       690206.100000,      4991244.000000,            0.831000,            1.091000,            0.952000,
       689957.000000,      4990812.000000,            1.230000,            1.030000,            1.126000,
       706044.200000,      4980590.000000,            0.788000,            0.794000,            0.791000,
       706475.500000,      4980839.000000,            0.669000,            0.714000,            0.691000,
       706044.200000,      4981088.000000,            0.874000,            0.649000,            0.753000,
       689458.000000,      4992539.000000,            0.954000,            1.217000,            1.078000,
       689707.300000,      4992107.000000,            0.807000,            0.912000,            0.858000,
       689956.500000,      4992539.000000,            0.807000,            1.008000,            0.902000,
       696687.500000,      4990381.000000,            0.920000,            0.725000,            0.816000,
       697186.000000,      4990381.000000,            0.771000,            0.806000,            0.788000,
       696936.600000,      4990812.000000,            0.840000,            1.147000,            0.981000,
       695689.800000,      4992107.000000,            0.886000,            0.699000,            0.787000,
       695440.400000,      4992539.000000,            0.683000,            0.619000,            0.651000,
       695191.300000,      4992107.000000,            1.083000,            1.064000,            1.073000,
       693447.100000,      4989949.000000,            0.847000,            0.826000,            0.836000,
       692948.500000,      4989949.000000,            0.754000,            0.867000,            0.808000,
