E-UTM [m],N-UTM [m],Rew [m/s2],Rns [m/s2],Rgh [m/s2],Rp [m/s2],Ro [m/s2],
       660295.200000,      4986927.000000,            0.859000,            0.909000,            0.884000,            1.251000,            0.007000,
       663535.800000,      4986496.000000,            0.834000,            0.971000,            0.900000,            1.279000,            0.054000,
       659796.600000,      4986927.000000,            1.055000,            0.787000,            0.911000,            1.296000,            0.232000,
       663037.200000,      4986496.000000,            1.208000,            0.860000,            1.019000,            0.198000,            1.470000,
       659298.100000,      4986927.000000,            0.775000,            0.942000,            0.855000,            1.217000,            0.078000,
       662538.700000,      4986496.000000,            1.066000,            0.965000,            1.014000,            1.433000,            0.119000,
       658799.600000,      4986927.000000,            0.960000,            0.808000,            0.881000,            1.246000,            0.148000,
       662040.200000,      4986496.000000,            0.856000,            0.984000,            0.918000,            0.134000,            1.297000,
       658301.000000,      4986927.000000,            0.777000,            0.946000,            0.857000,            1.222000,            0.078000,
       657553.400000,      4986496.000000,            0.888000,            0.930000,            0.909000,            0.072000,            1.284000,
       657802.500000,      4986927.000000,            0.718000,            0.742000,            0.730000,            1.032000,            0.017000,
       661292.500000,      4986064.000000,            1.060000,            1.014000,            1.037000,            1.465000,            0.081000,
       661043.100000,      4986496.000000,            1.125000,            1.091000,            1.108000,            1.565000,            0.076000,
       660794.000000,      4986064.000000,            1.037000,            1.074000,            1.055000,            0.076000,            1.491000,
       654558.200000,      4948162.000000,            0.838000,            0.694000,            0.763000,            1.079000,            0.138000,
       654059.700000,      4948162.000000,            0.853000,            0.728000,            0.788000,            0.052000,            1.120000,
       654309.100000,      4947731.000000,            1.056000,            0.645000,            0.825000,            0.251000,            1.212000,
       642544.600000,      4969382.000000,            0.976000,            0.743000,            0.852000,            1.210000,            0.205000,
       642113.300000,      4969134.000000,            1.042000,            0.657000,            0.828000,            0.232000,            1.210000,
       642544.600000,      4968885.000000,            0.692000,            0.712000,            0.702000,            0.047000,            0.992000,
       639094.100000,      4970380.000000,            0.779000,            0.601000,            0.684000,            0.971000,            0.159000,
       639094.100000,      4969882.000000,            0.632000,            0.790000,            0.707000,            1.009000,            0.078000,
       655310.100000,      4986064.000000,            0.843000,            0.762000,            0.802000,            0.020000,            1.137000,
       655559.200000,      4986496.000000,            0.850000,            1.182000,            1.002000,            0.282000,            1.428000,
       653315.700000,      4986927.000000,            0.917000,            0.823000,            0.869000,            0.026000,            1.232000,
       652817.200000,      4986927.000000,            0.804000,            0.777000,            0.790000,            0.018000,            1.118000,
       652318.700000,      4986927.000000,            0.752000,            0.670000,            0.710000,            0.025000,            1.007000,
       651321.900000,      4986064.000000,            0.842000,            0.652000,            0.741000,            1.052000,            0.169000,
       650823.400000,      4986064.000000,            0.690000,            1.032000,            0.844000,            1.226000,            0.201000,
       650075.400000,      4986496.000000,            0.757000,            0.772000,            0.765000,            0.046000,            1.081000,
       638231.500000,      4972372.000000,            0.692000,            0.734000,            0.713000,            1.009000,            0.004000,
       638231.500000,      4972870.000000,            0.623000,            0.581000,            0.602000,            0.002000,            0.852000,
       638231.500000,      4973866.000000,            0.579000,            0.719000,            0.646000,            0.921000,            0.068000,
       638662.900000,      4978098.000000,            0.572000,            0.578000,            0.575000,            0.031000,            0.812000,
       638662.900000,      4977600.000000,            0.711000,            0.723000,            0.717000,            0.042000,            1.013000,
       647333.700000,      4986064.000000,            0.753000,            0.747000,            0.750000,            0.031000,            1.060000,
       647582.800000,      4986496.000000,            0.746000,            1.014000,            0.870000,            1.250000,            0.148000,
       645589.000000,      4985633.000000,            0.713000,            0.777000,            0.744000,            0.080000,            1.051000,
       645838.400000,      4985201.000000,            0.728000,            0.594000,            0.657000,            0.931000,            0.126000,
       646087.600000,      4985633.000000,            0.617000,            0.680000,            0.648000,            0.075000,            0.915000,
       638231.600000,      4977351.000000,            0.730000,            0.658000,            0.693000,            0.980000,            0.083000,
       638231.600000,      4976853.000000,            0.592000,            0.626000,            0.609000,            0.862000,            0.005000,
       645339.300000,      4986928.000000,            0.715000,            0.746000,            0.730000,            0.056000,            1.032000,
       638231.600000,      4980836.000000,            0.625000,            0.672000,            0.648000,            0.918000,            0.003000,
       638231.600000,      4981334.000000,            0.479000,            0.523000,            0.500000,            0.055000,            0.707000,
       646337.000000,      4985201.000000,            0.630000,            0.761000,            0.692000,            0.986000,            0.060000,
       638231.600000,      4979342.000000,            0.634000,            0.552000,            0.592000,            0.030000,            0.840000,
       638231.600000,      4980338.000000,            0.514000,            0.537000,            0.525000,            0.743000,            0.008000,
       642099.100000,      4986496.000000,            0.637000,            0.603000,            0.620000,            0.876000,            0.053000,
       641600.600000,      4986496.000000,            0.726000,            0.753000,            0.739000,            0.054000,            1.044000,
       641850.000000,      4986064.000000,            0.579000,            0.670000,            0.623000,            0.884000,            0.035000,
       638663.000000,      4981583.000000,            0.697000,            0.584000,            0.638000,            0.902000,            0.110000,
       638662.900000,      4982080.000000,            0.582000,            0.745000,            0.659000,            0.942000,            0.084000,
       640852.700000,      4986928.000000,            0.563000,            0.662000,            0.611000,            0.099000,            0.864000,
       638237.300000,      4984817.000000,            0.603000,            0.532000,            0.566000,            0.024000,            0.803000,
       638233.000000,      4984320.000000,            0.531000,            0.642000,            0.584000,            0.106000,            0.826000,
       639596.800000,      4986503.000000,            0.637000,            0.595000,            0.616000,            0.001000,            0.872000,
       639092.100000,      4986511.000000,            0.724000,            0.523000,            0.615000,            0.877000,            0.172000,
       638656.500000,      4986541.000000,            0.604000,            0.702000,            0.651000,            0.925000,            0.039000,
       640103.800000,      4985643.000000,            0.658000,            0.691000,            0.674000,            0.055000,            0.953000,
       639561.700000,      4985589.000000,            0.652000,            0.556000,            0.602000,            0.039000,            0.856000,
       641600.900000,      4985633.000000,            0.606000,            0.637000,            0.621000,            0.051000,            0.878000,
       641102.000000,      4985635.000000,            0.604000,            0.565000,            0.584000,            0.826000,            0.055000,
       642348.500000,      4986064.000000,            0.642000,            0.732000,            0.686000,            0.973000,            0.032000,
       642597.900000,      4985633.000000,            0.901000,            0.614000,            0.744000,            0.167000,            1.078000,
       642847.000000,      4986064.000000,            0.647000,            0.732000,            0.688000,            0.976000,            0.028000,
       639094.200000,      4980836.000000,            0.586000,            0.631000,            0.608000,            0.861000,            0.004000,
       639094.200000,      4980338.000000,            0.649000,            0.524000,            0.583000,            0.061000,            0.831000,
       638231.600000,      4979840.000000,            0.648000,            0.659000,            0.653000,            0.924000,            0.022000,
       638231.600000,      4978844.000000,            0.786000,            0.781000,            0.784000,            0.033000,            1.108000,
       644342.600000,      4986064.000000,            0.573000,            0.646000,            0.609000,            0.863000,            0.022000,
       638662.900000,      4980089.000000,            0.624000,            0.768000,            0.692000,            0.134000,            0.980000,
       638662.900000,      4980587.000000,            0.631000,            0.707000,            0.668000,            0.085000,            0.944000,
       638662.800000,      4975110.000000,            0.629000,            0.732000,            0.678000,            0.105000,            0.959000,
       639094.100000,      4975359.000000,            0.703000,            0.631000,            0.666000,            0.941000,            0.082000,
       638231.500000,      4974862.000000,            0.620000,            0.697000,            0.657000,            0.933000,            0.023000,
       638231.500000,      4974364.000000,            0.577000,            0.680000,            0.626000,            0.890000,            0.043000,
       639525.400000,      4977101.000000,            0.505000,            0.701000,            0.595000,            0.167000,            0.847000,
       639525.400000,      4976603.000000,            0.590000,            0.827000,            0.699000,            0.201000,            0.996000,
       638231.500000,      4973368.000000,            0.765000,            0.657000,            0.709000,            0.043000,            1.007000,
       649577.200000,      4985632.000000,            0.739000,            0.765000,            0.752000,            0.054000,            1.062000,
       649826.600000,      4985201.000000,            0.676000,            0.762000,            0.718000,            0.095000,            1.014000,
       638231.500000,      4971874.000000,            0.669000,            0.972000,            0.806000,            0.253000,            1.152000,
       639094.100000,      4974363.000000,            0.718000,            0.808000,            0.762000,            1.081000,            0.028000,
       638662.800000,      4974114.000000,            0.559000,            0.692000,            0.622000,            0.887000,            0.065000,
       639094.100000,      4973865.000000,            0.571000,            0.750000,            0.654000,            0.157000,            0.929000,
       652568.100000,      4986496.000000,            0.771000,            0.965000,            0.862000,            0.178000,            1.222000,
       653066.600000,      4986496.000000,            0.837000,            0.722000,            0.777000,            0.045000,            1.104000,
       653565.100000,      4986496.000000,            0.787000,            0.716000,            0.751000,            0.015000,            1.064000,
       642544.600000,      4969880.000000,            0.816000,            0.945000,            0.878000,            0.132000,            1.241000,
       642113.300000,      4969632.000000,            0.955000,            0.778000,            0.862000,            0.084000,            1.229000,
       639094.200000,      4964405.000000,            0.610000,            0.936000,            0.756000,            0.266000,            1.085000,
       653561.100000,      4948162.000000,            0.761000,            1.003000,            0.874000,            0.212000,            1.241000,
       653062.600000,      4948162.000000,            0.626000,            0.688000,            0.656000,            0.074000,            0.927000,
       652564.000000,      4948162.000000,            0.812000,            0.726000,            0.768000,            1.085000,            0.097000,
       638662.800000,      4966646.000000,            0.744000,            0.646000,            0.693000,            0.037000,            0.985000,
       638662.800000,      4967144.000000,            0.559000,            0.712000,            0.631000,            0.138000,            0.894000,
       651567.200000,      4947299.000000,            0.744000,            0.730000,            0.737000,            1.041000,            0.044000,
       651068.700000,      4947299.000000,            0.555000,            0.943000,            0.723000,            1.068000,            0.239000,
       650570.100000,      4947299.000000,            0.715000,            0.685000,            0.700000,            0.989000,            0.054000,
       639094.200000,      4960422.000000,            0.696000,            0.645000,            0.670000,            0.946000,            0.068000,
       639094.200000,      4963410.000000,            0.666000,            0.617000,            0.641000,            0.005000,            0.908000,
       639094.200000,      4962912.000000,            0.665000,            0.717000,            0.690000,            0.978000,            0.004000,
       649323.600000,      4947731.000000,            0.861000,            0.666000,            0.757000,            0.102000,            1.084000,
       648825.000000,      4947731.000000,            0.723000,            0.668000,            0.695000,            0.006000,            0.984000,
       648326.400000,      4947731.000000,            0.649000,            0.648000,            0.648000,            0.029000,            0.916000,
       647827.800000,      4947731.000000,            0.661000,            0.667000,            0.664000,            0.035000,            0.938000,
       647329.300000,      4947731.000000,            0.593000,            0.627000,            0.610000,            0.053000,            0.861000,
       646830.700000,      4947731.000000,            0.701000,            0.572000,            0.633000,            0.896000,            0.121000,
       639094.200000,      4959426.000000,            0.709000,            0.615000,            0.660000,            0.036000,            0.938000,
       645833.600000,      4947731.000000,            0.721000,            0.605000,            0.660000,            0.934000,            0.113000,
       646083.100000,      4947299.000000,            0.559000,            0.645000,            0.600000,            0.089000,            0.849000,
       646332.100000,      4947731.000000,            0.530000,            0.631000,            0.578000,            0.823000,            0.044000,
       645085.900000,      4947299.000000,            0.658000,            0.541000,            0.597000,            0.055000,            0.850000,
       644587.300000,      4947299.000000,            0.555000,            0.748000,            0.644000,            0.167000,            0.916000,
       644088.800000,      4947299.000000,            0.465000,            0.692000,            0.567000,            0.823000,            0.133000,
       639094.300000,      4955443.000000,            0.683000,            0.584000,            0.632000,            0.893000,            0.100000,
       639094.300000,      4955941.000000,            0.551000,            0.511000,            0.531000,            0.750000,            0.053000,
       643340.700000,      4947731.000000,            0.716000,            0.582000,            0.645000,            0.914000,            0.125000,
       643590.200000,      4947299.000000,            0.594000,            0.519000,            0.555000,            0.027000,            0.788000,
       643839.200000,      4947731.000000,            0.668000,            0.524000,            0.591000,            0.839000,            0.130000,
       638663.000000,      4954697.000000,            0.628000,            0.576000,            0.601000,            0.009000,            0.852000,
       638231.700000,      4952954.000000,            0.462000,            0.476000,            0.469000,            0.663000,            0.012000,
       642842.100000,      4947731.000000,            0.518000,            0.589000,            0.552000,            0.784000,            0.024000,
       642343.500000,      4947731.000000,            0.497000,            0.539000,            0.517000,            0.733000,            0.005000,
       641845.100000,      4947731.000000,            0.660000,            0.456000,            0.548000,            0.118000,            0.793000,
       641098.800000,      4948161.000000,            0.450000,            0.562000,            0.503000,            0.103000,            0.713000,
       641596.000000,      4948162.000000,            0.497000,            0.598000,            0.545000,            0.097000,            0.772000,
       640600.500000,      4947302.000000,            0.597000,            0.533000,            0.564000,            0.797000,            0.072000,
       640106.100000,      4947307.000000,            0.670000,            0.545000,            0.604000,            0.856000,            0.117000,
       640357.300000,      4947733.000000,            0.577000,            0.495000,            0.534000,            0.756000,            0.084000,
       639870.100000,      4947739.000000,            0.542000,            0.425000,            0.480000,            0.681000,            0.106000,
       639448.300000,      4947719.000000,            0.415000,            0.497000,            0.454000,            0.647000,            0.037000,
       639092.900000,      4947948.000000,            0.541000,            0.502000,            0.521000,            0.736000,            0.052000,
       638667.400000,      4948720.000000,            0.611000,            0.504000,            0.555000,            0.049000,            0.791000,
       638664.000000,      4948214.000000,            0.589000,            0.491000,            0.538000,            0.761000,            0.095000,
       638666.100000,      4949220.000000,            0.574000,            0.549000,            0.561000,            0.009000,            0.794000,
       639094.400000,      4950962.000000,            0.497000,            0.496000,            0.496000,            0.701000,            0.024000,
       639094.500000,      4950464.000000,            0.625000,            0.601000,            0.613000,            0.011000,            0.867000,
       639096.600000,      4949968.000000,            0.480000,            0.794000,            0.617000,            0.908000,            0.192000,
       638663.100000,      4952207.000000,            0.513000,            0.509000,            0.511000,            0.021000,            0.723000,
       638663.100000,      4952705.000000,            0.555000,            0.522000,            0.539000,            0.761000,            0.049000,
       639094.400000,      4952456.000000,            0.508000,            0.554000,            0.531000,            0.057000,            0.750000,
       639094.400000,      4952954.000000,            0.620000,            0.567000,            0.593000,            0.838000,            0.065000,
       638663.000000,      4954199.000000,            0.647000,            0.661000,            0.654000,            0.041000,            0.924000,
       639094.300000,      4953950.000000,            0.568000,            0.692000,            0.627000,            0.118000,            0.888000,
       639094.300000,      4954447.000000,            0.538000,            0.715000,            0.620000,            0.889000,            0.096000,
       639094.200000,      4957933.000000,            0.675000,            0.812000,            0.740000,            0.132000,            1.048000,
       639094.200000,      4957435.000000,            0.609000,            0.544000,            0.575000,            0.019000,            0.816000,
       649573.000000,      4947299.000000,            0.686000,            0.618000,            0.651000,            0.920000,            0.078000,
       639525.500000,      4959177.000000,            0.550000,            0.609000,            0.579000,            0.068000,            0.818000,
       639525.500000,      4958679.000000,            0.611000,            0.654000,            0.632000,            0.895000,            0.001000,
       650071.600000,      4947299.000000,            0.939000,            0.681000,            0.800000,            1.139000,            0.220000,
       638662.900000,      4961169.000000,            0.642000,            0.623000,            0.632000,            0.016000,            0.894000,
       638662.900000,      4961667.000000,            0.626000,            0.766000,            0.692000,            0.132000,            0.980000,
       639094.200000,      4960920.000000,            0.590000,            0.716000,            0.650000,            0.926000,            0.058000,
       639094.200000,      4961418.000000,            0.619000,            0.691000,            0.654000,            0.927000,            0.020000,
       655057.100000,      4947299.000000,            0.666000,            0.712000,            0.688000,            0.064000,            0.973000,
       639094.100000,      4965899.000000,            0.995000,            0.592000,            0.767000,            0.248000,            1.131000,
       655555.700000,      4947299.000000,            0.795000,            0.819000,            0.807000,            0.055000,            1.140000,
       639094.100000,      4966397.000000,            0.708000,            0.633000,            0.670000,            0.021000,            0.950000,
       656054.200000,      4947299.000000,            0.920000,            0.727000,            0.818000,            0.098000,            1.169000,
       656552.800000,      4947299.000000,            0.575000,            0.726000,            0.646000,            0.924000,            0.076000,
       657549.900000,      4947299.000000,            0.667000,            0.850000,            0.753000,            0.164000,            1.068000,
       658048.400000,      4947299.000000,            0.807000,            0.728000,            0.766000,            0.020000,            1.086000,
       658297.500000,      4947731.000000,            0.868000,            0.736000,            0.799000,            1.130000,            0.131000,
       658048.100000,      4948162.000000,            0.981000,            0.798000,            0.885000,            0.088000,            1.261000,
       657799.000000,      4947731.000000,            0.744000,            0.822000,            0.782000,            1.108000,            0.018000,
       658547.000000,      4947299.000000,            0.811000,            0.744000,            0.777000,            0.011000,            1.100000,
       659045.500000,      4947299.000000,            0.789000,            0.670000,            0.727000,            0.050000,            1.033000,
       659544.100000,      4947299.000000,            0.795000,            0.754000,            0.774000,            0.007000,            1.095000,
       639525.400000,      4966148.000000,            0.787000,            0.569000,            0.669000,            0.122000,            0.963000,
       661288.800000,      4947731.000000,            0.696000,            0.835000,            0.762000,            1.085000,            0.063000,
       661787.400000,      4947731.000000,            0.919000,            0.948000,            0.934000,            1.320000,            0.023000,
       662285.900000,      4947731.000000,            0.816000,            0.721000,            0.767000,            0.031000,            1.088000,
       662784.400000,      4947731.000000,            0.664000,            0.843000,            0.748000,            1.069000,            0.091000,
       663283.000000,      4947731.000000,            0.764000,            0.888000,            0.824000,            0.126000,            1.164000,
       663781.500000,      4947731.000000,            0.865000,            0.772000,            0.817000,            1.155000,            0.104000,
       664280.100000,      4947731.000000,            0.848000,            0.893000,            0.870000,            1.232000,            0.009000,
       664778.600000,      4947731.000000,            0.780000,            0.784000,            0.782000,            1.105000,            0.034000,
       665277.200000,      4947731.000000,            0.707000,            0.717000,            0.712000,            0.040000,            1.006000,
       665775.700000,      4947731.000000,            0.671000,            0.869000,            0.764000,            0.176000,            1.084000,
       666274.200000,      4947731.000000,            0.848000,            0.731000,            0.787000,            0.045000,            1.119000,
       666772.800000,      4947731.000000,            0.817000,            0.765000,            0.791000,            1.117000,            0.074000,
       667271.300000,      4947731.000000,            0.713000,            0.655000,            0.683000,            0.009000,            0.968000,
       667769.900000,      4947731.000000,            0.742000,            0.689000,            0.715000,            0.004000,            1.013000,
       668268.400000,      4947731.000000,            0.751000,            0.711000,            0.731000,            1.032000,            0.063000,
       668766.900000,      4947731.000000,            0.893000,            0.875000,            0.884000,            1.249000,            0.055000,
       669265.500000,      4947731.000000,            0.634000,            0.926000,            0.766000,            1.109000,            0.170000,
       669764.000000,      4947731.000000,            0.763000,            0.817000,            0.790000,            0.076000,            1.115000,
       670262.600000,      4947731.000000,            0.855000,            0.925000,            0.889000,            0.091000,            1.256000,
       670761.100000,      4947731.000000,            0.853000,            0.753000,            0.801000,            0.033000,            1.137000,
       671259.600000,      4947731.000000,            0.774000,            0.884000,            0.827000,            0.116000,            1.169000,
       671758.200000,      4947731.000000,            0.892000,            0.775000,            0.831000,            0.043000,            1.181000,
       672256.700000,      4947731.000000,            0.677000,            0.779000,            0.726000,            0.107000,            1.027000,
       672755.200000,      4947731.000000,            0.859000,            0.751000,            0.803000,            0.038000,            1.141000,
       673253.800000,      4947731.000000,            0.691000,            0.945000,            0.808000,            0.217000,            1.150000,
       673752.300000,      4947731.000000,            0.700000,            0.799000,            0.748000,            0.105000,            1.057000,
       674250.900000,      4947731.000000,            0.925000,            0.924000,            0.924000,            1.306000,            0.044000,
       674749.400000,      4947731.000000,            0.926000,            0.737000,            0.826000,            1.171000,            0.172000,
       675247.900000,      4947731.000000,            0.779000,            0.850000,            0.814000,            0.089000,            1.149000,
       675746.500000,      4947731.000000,            0.734000,            0.665000,            0.699000,            0.987000,            0.082000,
       676245.000000,      4947731.000000,            0.657000,            0.623000,            0.640000,            0.006000,            0.906000,
       676743.500000,      4947731.000000,            0.817000,            0.654000,            0.731000,            0.080000,            1.044000,
       677242.100000,      4947731.000000,            0.820000,            0.702000,            0.759000,            1.073000,            0.119000,
       677740.600000,      4947731.000000,            0.725000,            0.642000,            0.682000,            0.026000,            0.968000,
       679236.200000,      4947731.000000,            0.643000,            0.729000,            0.685000,            0.972000,            0.029000,
       679734.700000,      4947731.000000,            0.601000,            0.648000,            0.624000,            0.883000,            0.004000,
       680233.300000,      4947731.000000,            0.662000,            0.598000,            0.629000,            0.889000,            0.075000,
       680731.800000,      4947731.000000,            0.634000,            0.690000,            0.661000,            0.070000,            0.934000,
       681230.300000,      4947731.000000,            0.585000,            0.650000,            0.616000,            0.874000,            0.017000,
       681728.900000,      4947731.000000,            0.663000,            0.476000,            0.561000,            0.800000,            0.159000,
       684973.400000,      4985632.000000,            0.624000,            0.613000,            0.618000,            0.021000,            0.874000,
       684723.900000,      4986064.000000,            0.577000,            0.558000,            0.568000,            0.013000,            0.803000,
       684474.800000,      4985632.000000,            0.562000,            0.663000,            0.610000,            0.100000,            0.863000,
       680486.400000,      4985632.000000,            0.875000,            0.600000,            0.724000,            1.036000,            0.229000,
       680735.900000,      4985201.000000,            0.761000,            0.920000,            0.837000,            1.192000,            0.073000,
       680985.000000,      4985632.000000,            0.608000,            0.756000,            0.678000,            0.136000,            0.961000,
       700437.500000,      4967398.000000,            0.434000,            0.394000,            0.414000,            0.584000,            0.047000,
       700006.200000,      4967149.000000,            0.501000,            0.534000,            0.517000,            0.732000,            0.000000,
       700437.500000,      4966900.000000,            0.506000,            0.525000,            0.515000,            0.729000,            0.011000,
       683972.100000,      4948162.000000,            0.549000,            0.608000,            0.578000,            0.819000,            0.014000,
       683723.000000,      4947731.000000,            0.570000,            0.827000,            0.687000,            0.993000,            0.149000,
       700437.500000,      4966402.000000,            0.388000,            0.346000,            0.366000,            0.517000,            0.047000,
       684969.400000,      4947299.000000,            0.657000,            0.571000,            0.613000,            0.866000,            0.090000,
       685468.000000,      4947299.000000,            0.628000,            0.682000,            0.655000,            0.927000,            0.008000,
       686215.300000,      4948594.000000,            0.553000,            0.579000,            0.566000,            0.801000,            0.008000,
       686464.400000,      4949026.000000,            0.637000,            0.487000,            0.557000,            0.790000,            0.132000,
       686465.000000,      4947299.000000,            0.475000,            0.514000,            0.494000,            0.050000,            0.698000,
       686963.600000,      4947299.000000,            0.598000,            0.542000,            0.569000,            0.804000,            0.066000,
       687960.300000,      4948162.000000,            0.558000,            0.598000,            0.578000,            0.056000,            0.816000,
       684968.600000,      4949889.000000,            0.654000,            0.634000,            0.644000,            0.016000,            0.911000,
       685218.000000,      4949457.000000,            0.597000,            0.627000,            0.612000,            0.049000,            0.864000,
       685467.100000,      4949889.000000,            0.640000,            0.612000,            0.626000,            0.884000,            0.049000,
       688708.000000,      4948594.000000,            0.546000,            0.549000,            0.547000,            0.028000,            0.774000,
       689206.500000,      4948594.000000,            0.427000,            0.534000,            0.477000,            0.681000,            0.053000,
       688957.100000,      4949026.000000,            0.577000,            0.534000,            0.555000,            0.784000,            0.056000,
       700868.800000,      4961672.000000,            0.554000,            0.541000,            0.548000,            0.774000,            0.035000,
       700868.800000,      4960676.000000,            0.421000,            0.454000,            0.437000,            0.043000,            0.618000,
       700868.800000,      4959680.000000,            0.417000,            0.374000,            0.395000,            0.012000,            0.560000,
       691699.400000,      4947731.000000,            0.506000,            0.459000,            0.482000,            0.681000,            0.056000,
       691450.000000,      4948162.000000,            0.485000,            0.576000,            0.528000,            0.089000,            0.748000,
       691200.900000,      4947731.000000,            0.448000,            0.610000,            0.523000,            0.752000,            0.090000,
       691948.500000,      4948162.000000,            0.559000,            0.449000,            0.501000,            0.054000,            0.715000,
       700006.200000,      4958187.000000,            0.551000,            0.391000,            0.464000,            0.662000,            0.135000,
       699574.900000,      4957938.000000,            0.465000,            0.411000,            0.437000,            0.017000,            0.620000,
       700868.800000,      4957689.000000,            0.438000,            0.496000,            0.466000,            0.063000,            0.659000,
       693444.400000,      4947299.000000,            0.570000,            0.461000,            0.513000,            0.053000,            0.731000,
       695188.700000,      4948594.000000,            0.412000,            0.440000,            0.425000,            0.040000,            0.601000,
       694939.300000,      4949025.000000,            0.467000,            0.464000,            0.466000,            0.020000,            0.658000,
       694690.200000,      4948594.000000,            0.445000,            0.522000,            0.482000,            0.685000,            0.032000,
       695687.600000,      4947730.000000,            0.509000,            0.404000,            0.453000,            0.642000,            0.096000,
       695438.100000,      4948162.000000,            0.450000,            0.441000,            0.446000,            0.630000,            0.027000,
       700868.800000,      4954702.000000,            0.442000,            0.483000,            0.462000,            0.050000,            0.653000,
       700868.800000,      4954204.000000,            0.353000,            0.359000,            0.356000,            0.021000,            0.502000,
       700868.700000,      4952710.000000,            0.483000,            0.409000,            0.444000,            0.628000,            0.073000,
       696934.000000,      4947299.000000,            0.467000,            0.408000,            0.437000,            0.021000,            0.620000,
       698429.600000,      4947299.000000,            0.376000,            0.407000,            0.391000,            0.040000,            0.553000,
       699577.400000,      4950478.000000,            0.451000,            0.434000,            0.442000,            0.009000,            0.626000,
       699151.600000,      4950240.000000,            0.426000,            0.446000,            0.436000,            0.616000,            0.007000,
       699574.700000,      4949989.000000,            0.406000,            0.502000,            0.451000,            0.089000,            0.639000,
       700869.200000,      4950222.000000,            0.348000,            0.421000,            0.383000,            0.069000,            0.542000,
       700758.800000,      4947716.000000,            0.390000,            0.446000,            0.417000,            0.592000,            0.020000,
       700204.900000,      4947716.000000,            0.416000,            0.404000,            0.410000,            0.579000,            0.028000,
       700855.500000,      4948735.000000,            0.333000,            0.349000,            0.341000,            0.482000,            0.005000,
       700421.000000,      4948497.000000,            0.391000,            0.460000,            0.424000,            0.069000,            0.599000,
       700864.400000,      4949229.000000,            0.475000,            0.381000,            0.425000,            0.046000,            0.607000,
       700868.200000,      4949725.000000,            0.437000,            0.401000,            0.419000,            0.592000,            0.045000,
       698678.100000,      4947729.000000,            0.424000,            0.448000,            0.436000,            0.617000,            0.003000,
       698180.100000,      4947730.000000,            0.439000,            0.396000,            0.417000,            0.589000,            0.050000,
       700006.100000,      4952213.000000,            0.504000,            0.464000,            0.483000,            0.005000,            0.685000,
       700006.400000,      4951715.000000,            0.425000,            0.388000,            0.406000,            0.574000,            0.045000,
       700437.400000,      4951963.000000,            0.412000,            0.431000,            0.422000,            0.596000,            0.006000,
       700868.800000,      4955199.000000,            0.400000,            0.513000,            0.453000,            0.101000,            0.642000,
       694441.100000,      4948162.000000,            0.441000,            0.409000,            0.425000,            0.003000,            0.601000,
       693693.500000,      4947730.000000,            0.573000,            0.538000,            0.555000,            0.784000,            0.050000,
       700437.500000,      4958934.000000,            0.423000,            0.529000,            0.473000,            0.097000,            0.671000,
       700006.200000,      4958685.000000,            0.432000,            0.460000,            0.446000,            0.040000,            0.629000,
       700868.800000,      4959182.000000,            0.407000,            0.436000,            0.421000,            0.040000,            0.595000,
       690951.500000,      4948162.000000,            0.523000,            0.621000,            0.570000,            0.096000,            0.806000,
       700868.800000,      4960178.000000,            0.404000,            0.510000,            0.454000,            0.097000,            0.644000,
       699143.600000,      4957690.000000,            0.504000,            0.432000,            0.466000,            0.659000,            0.073000,
       699143.600000,      4958188.000000,            0.440000,            0.539000,            0.487000,            0.093000,            0.689000,
       700868.800000,      4961174.000000,            0.401000,            0.504000,            0.449000,            0.642000,            0.051000,
       700868.800000,      4963166.000000,            0.521000,            0.568000,            0.544000,            0.059000,            0.769000,
       686714.200000,      4947731.000000,            0.537000,            0.504000,            0.520000,            0.735000,            0.048000,
       685717.100000,      4947731.000000,            0.662000,            0.548000,            0.602000,            0.852000,            0.109000,
       685218.600000,      4947731.000000,            0.697000,            0.775000,            0.735000,            1.042000,            0.021000,
       700006.200000,      4966153.000000,            0.457000,            0.437000,            0.447000,            0.632000,            0.035000,
       681234.100000,      4986064.000000,            0.633000,            0.580000,            0.606000,            0.009000,            0.858000,
       680735.600000,      4986064.000000,            0.673000,            0.673000,            0.673000,            0.951000,            0.032000,
       700437.500000,      4967896.000000,            0.509000,            0.510000,            0.509000,            0.720000,            0.023000,
       700437.500000,      4968394.000000,            0.427000,            0.485000,            0.455000,            0.062000,            0.643000,
       700437.500000,      4968891.000000,            0.439000,            0.569000,            0.500000,            0.115000,            0.709000,
       700437.500000,      4969887.000000,            0.456000,            0.549000,            0.500000,            0.712000,            0.042000,
       700437.500000,      4969389.000000,            0.486000,            0.481000,            0.484000,            0.684000,            0.026000,
       700868.800000,      4972625.000000,            0.374000,            0.505000,            0.435000,            0.113000,            0.618000,
       700437.500000,      4970385.000000,            0.438000,            0.476000,            0.457000,            0.647000,            0.006000,
       688961.500000,      4986496.000000,            0.501000,            0.672000,            0.580000,            0.833000,            0.093000,
       686468.700000,      4986496.000000,            0.549000,            0.774000,            0.652000,            0.190000,            0.930000,
       700437.400000,      4971381.000000,            0.405000,            0.467000,            0.435000,            0.618000,            0.023000,
       688462.900000,      4986496.000000,            0.550000,            0.556000,            0.553000,            0.031000,            0.782000,
