E-UTM [m],N-UTM [m],Rew [m/s2],Rns [m/s2],Rgh [m/s2],Rp [m/s2],Ro [m/s2],
       681983.900000,      4981316.000000,            0.064000,            0.048000,            0.055000,            0.079000,            0.014000,
       681228.900000,      4952047.000000,            0.053000,            0.044000,            0.049000,            0.069000,            0.008000,
       695693.100000,      4963666.000000,            0.033000,            0.024000,            0.028000,            0.040000,            0.008000,
       695693.100000,      4964164.000000,            0.032000,            0.033000,            0.033000,            0.046000,            0.001000,
       695693.100000,      4964662.000000,            0.029000,            0.033000,            0.031000,            0.005000,            0.044000,
       683472.100000,      4952479.000000,            0.059000,            0.036000,            0.046000,            0.067000,            0.018000,
       683471.800000,      4953342.000000,            0.047000,            0.037000,            0.042000,            0.059000,            0.009000,
       683970.300000,      4953342.000000,            0.048000,            0.030000,            0.038000,            0.055000,            0.014000,
       683720.900000,      4953774.000000,            0.042000,            0.045000,            0.043000,            0.004000,            0.061000,
       684469.100000,      4952479.000000,            0.046000,            0.031000,            0.038000,            0.054000,            0.013000,
       684219.700000,      4952910.000000,            0.052000,            0.040000,            0.046000,            0.006000,            0.065000,
       695261.800000,      4960430.000000,            0.036000,            0.031000,            0.034000,            0.047000,            0.005000,
       695693.100000,      4960679.000000,            0.035000,            0.025000,            0.030000,            0.005000,            0.043000,
       695261.800000,      4960928.000000,            0.032000,            0.025000,            0.028000,            0.040000,            0.006000,
       686961.800000,      4952479.000000,            0.040000,            0.034000,            0.037000,            0.002000,            0.053000,
       686712.300000,      4952910.000000,            0.033000,            0.033000,            0.033000,            0.001000,            0.047000,
       686463.200000,      4952479.000000,            0.039000,            0.032000,            0.035000,            0.050000,            0.006000,
       687210.900000,      4952910.000000,            0.034000,            0.039000,            0.037000,            0.005000,            0.052000,
       695261.800000,      4962920.000000,            0.040000,            0.038000,            0.039000,            0.000000,            0.056000,
       694830.500000,      4962671.000000,            0.031000,            0.024000,            0.027000,            0.004000,            0.039000,
       696124.400000,      4962421.000000,            0.031000,            0.029000,            0.030000,            0.042000,            0.002000,
       688706.800000,      4952047.000000,            0.031000,            0.034000,            0.032000,            0.004000,            0.046000,
       689454.400000,      4952479.000000,            0.036000,            0.032000,            0.034000,            0.001000,            0.049000,
       696124.500000,      4958438.000000,            0.025000,            0.025000,            0.025000,            0.001000,            0.036000,
       696124.600000,      4957940.000000,            0.031000,            0.026000,            0.029000,            0.040000,            0.005000,
       690949.900000,      4952478.000000,            0.034000,            0.030000,            0.032000,            0.001000,            0.045000,
       690700.500000,      4952910.000000,            0.032000,            0.035000,            0.033000,            0.047000,            0.000000,
       696124.400000,      4959434.000000,            0.028000,            0.024000,            0.026000,            0.002000,            0.037000,
       696124.400000,      4958936.000000,            0.036000,            0.019000,            0.026000,            0.010000,            0.040000,
       695693.600000,      4956200.000000,            0.024000,            0.030000,            0.027000,            0.006000,            0.038000,
       695693.300000,      4955702.000000,            0.034000,            0.026000,            0.030000,            0.004000,            0.043000,
       695693.400000,      4957692.000000,            0.031000,            0.029000,            0.030000,            0.042000,            0.002000,
       693691.900000,      4952047.000000,            0.033000,            0.024000,            0.028000,            0.040000,            0.008000,
       694433.600000,      4952482.000000,            0.026000,            0.024000,            0.025000,            0.036000,            0.002000,
       695266.100000,      4953962.000000,            0.030000,            0.023000,            0.026000,            0.037000,            0.006000,
       695688.900000,      4953708.000000,            0.022000,            0.029000,            0.025000,            0.006000,            0.036000,
       696123.400000,      4954954.000000,            0.026000,            0.024000,            0.025000,            0.035000,            0.003000,
       696127.300000,      4952455.000000,            0.033000,            0.031000,            0.032000,            0.045000,            0.003000,
       695693.900000,      4952688.000000,            0.027000,            0.033000,            0.030000,            0.042000,            0.003000,
       696119.100000,      4952952.000000,            0.025000,            0.019000,            0.022000,            0.031000,            0.005000,
       693940.300000,      4952480.000000,            0.026000,            0.023000,            0.024000,            0.034000,            0.003000,
       693442.500000,      4952478.000000,            0.027000,            0.026000,            0.027000,            0.000000,            0.038000,
       695262.400000,      4957444.000000,            0.026000,            0.022000,            0.024000,            0.002000,            0.034000,
       695262.600000,      4956449.000000,            0.023000,            0.029000,            0.026000,            0.005000,            0.036000,
       695693.700000,      4956697.000000,            0.026000,            0.023000,            0.024000,            0.034000,            0.004000,
       695262.600000,      4956946.000000,            0.028000,            0.026000,            0.027000,            0.038000,            0.003000,
       696124.400000,      4959932.000000,            0.034000,            0.027000,            0.030000,            0.004000,            0.044000,
       690451.100000,      4953342.000000,            0.036000,            0.033000,            0.034000,            0.049000,            0.004000,
       690201.700000,      4953774.000000,            0.033000,            0.027000,            0.030000,            0.042000,            0.006000,
       689952.600000,      4953342.000000,            0.033000,            0.026000,            0.029000,            0.003000,            0.041000,
       689703.500000,      4952910.000000,            0.037000,            0.030000,            0.033000,            0.003000,            0.048000,
       688955.900000,      4952479.000000,            0.031000,            0.045000,            0.037000,            0.011000,            0.053000,
       695261.800000,      4963417.000000,            0.040000,            0.033000,            0.036000,            0.003000,            0.052000,
       694830.500000,      4962173.000000,            0.035000,            0.029000,            0.032000,            0.045000,            0.006000,
       684967.700000,      4952479.000000,            0.046000,            0.044000,            0.045000,            0.001000,            0.064000,
       684718.200000,      4952910.000000,            0.044000,            0.036000,            0.040000,            0.056000,            0.008000,
       696124.400000,      4967898.000000,            0.030000,            0.034000,            0.032000,            0.005000,            0.046000,
       695693.100000,      4965658.000000,            0.033000,            0.028000,            0.031000,            0.043000,            0.005000,
       684227.300000,      4981747.000000,            0.058000,            0.041000,            0.049000,            0.009000,            0.071000,
       681734.400000,      4981747.000000,            0.047000,            0.047000,            0.047000,            0.002000,            0.067000,
       695693.100000,      4966653.000000,            0.029000,            0.029000,            0.029000,            0.041000,            0.002000,
       683728.700000,      4981747.000000,            0.047000,            0.055000,            0.051000,            0.008000,            0.072000,
       687717.300000,      4981747.000000,            0.041000,            0.032000,            0.036000,            0.052000,            0.008000,
       695693.000000,      4970138.000000,            0.042000,            0.028000,            0.035000,            0.050000,            0.012000,
       695693.000000,      4970636.000000,            0.027000,            0.030000,            0.028000,            0.040000,            0.000000,
       695693.000000,      4971134.000000,            0.028000,            0.026000,            0.027000,            0.038000,            0.003000,
       695693.000000,      4971632.000000,            0.036000,            0.032000,            0.034000,            0.048000,            0.005000,
       695693.000000,      4972130.000000,            0.035000,            0.036000,            0.035000,            0.050000,            0.001000,
       695692.900000,      4972628.000000,            0.031000,            0.026000,            0.029000,            0.041000,            0.005000,
       695692.900000,      4973126.000000,            0.032000,            0.028000,            0.030000,            0.042000,            0.004000,
       690708.800000,      4980021.000000,            0.035000,            0.028000,            0.031000,            0.004000,            0.045000,
       691207.300000,      4980019.000000,            0.034000,            0.031000,            0.032000,            0.000000,            0.046000,
       690958.000000,      4980453.000000,            0.030000,            0.035000,            0.033000,            0.046000,            0.002000,
       696124.200000,      4974868.000000,            0.028000,            0.037000,            0.032000,            0.008000,            0.045000,
       688714.500000,      4981747.000000,            0.036000,            0.030000,            0.033000,            0.047000,            0.005000,
       695692.800000,      4976113.000000,            0.025000,            0.031000,            0.028000,            0.040000,            0.003000,
       695692.800000,      4976611.000000,            0.029000,            0.024000,            0.027000,            0.002000,            0.038000,
       695692.800000,      4977109.000000,            0.031000,            0.028000,            0.030000,            0.001000,            0.042000,
       695692.700000,      4977607.000000,            0.028000,            0.031000,            0.029000,            0.004000,            0.041000,
       695692.700000,      4978105.000000,            0.035000,            0.037000,            0.036000,            0.004000,            0.051000,
       695692.700000,      4978603.000000,            0.035000,            0.029000,            0.032000,            0.003000,            0.046000,
       693715.400000,      4980866.000000,            0.030000,            0.027000,            0.028000,            0.040000,            0.003000,
       693994.700000,      4980417.000000,            0.030000,            0.026000,            0.028000,            0.040000,            0.004000,
       696123.700000,      4979847.000000,            0.031000,            0.029000,            0.030000,            0.042000,            0.003000,
       693201.200000,      4981745.000000,            0.029000,            0.031000,            0.030000,            0.043000,            0.000000,
       695708.500000,      4981103.000000,            0.035000,            0.029000,            0.032000,            0.003000,            0.045000,
       693699.900000,      4981743.000000,            0.029000,            0.031000,            0.030000,            0.043000,            0.000000,
       692702.500000,      4981747.000000,            0.030000,            0.029000,            0.030000,            0.001000,            0.042000,
       691456.500000,      4981316.000000,            0.032000,            0.039000,            0.035000,            0.007000,            0.050000,
       695261.500000,      4976362.000000,            0.037000,            0.030000,            0.034000,            0.048000,            0.007000,
       689462.600000,      4981316.000000,            0.043000,            0.036000,            0.039000,            0.056000,            0.007000,
       695261.600000,      4973873.000000,            0.033000,            0.039000,            0.036000,            0.006000,            0.051000,
       695692.900000,      4974122.000000,            0.031000,            0.028000,            0.029000,            0.001000,            0.042000,
       695261.600000,      4974371.000000,            0.030000,            0.031000,            0.031000,            0.044000,            0.001000,
       695692.900000,      4973624.000000,            0.031000,            0.034000,            0.032000,            0.004000,            0.046000,
       688215.900000,      4981747.000000,            0.034000,            0.037000,            0.035000,            0.004000,            0.050000,
       688466.500000,      4979589.000000,            0.038000,            0.037000,            0.038000,            0.001000,            0.053000,
       688716.000000,      4979158.000000,            0.035000,            0.036000,            0.036000,            0.003000,            0.051000,
       688965.000000,      4979589.000000,            0.032000,            0.034000,            0.033000,            0.003000,            0.047000,
       686471.100000,      4981316.000000,            0.039000,            0.035000,            0.037000,            0.001000,            0.052000,
       685972.500000,      4981316.000000,            0.039000,            0.034000,            0.036000,            0.051000,            0.005000,
       685473.900000,      4981316.000000,            0.043000,            0.032000,            0.037000,            0.006000,            0.053000,
       687966.900000,      4981316.000000,            0.037000,            0.028000,            0.033000,            0.046000,            0.008000,
       683479.600000,      4981316.000000,            0.049000,            0.043000,            0.046000,            0.065000,            0.006000,
       695261.700000,      4967898.000000,            0.032000,            0.034000,            0.033000,            0.047000,            0.000000,
       695261.700000,      4967400.000000,            0.028000,            0.032000,            0.030000,            0.042000,            0.001000,
       695693.100000,      4966156.000000,            0.028000,            0.032000,            0.030000,            0.004000,            0.043000,
       681235.900000,      4981747.000000,            0.061000,            0.043000,            0.051000,            0.010000,            0.074000,
       680737.300000,      4981747.000000,            0.055000,            0.058000,            0.056000,            0.004000,            0.080000,
       680238.700000,      4981747.000000,            0.054000,            0.049000,            0.052000,            0.073000,            0.006000,
       679740.200000,      4981747.000000,            0.060000,            0.064000,            0.062000,            0.088000,            0.000000,
       679242.400000,      4980021.000000,            0.065000,            0.048000,            0.056000,            0.009000,            0.080000,
       678743.800000,      4980021.000000,            0.072000,            0.064000,            0.068000,            0.002000,            0.096000,
       678993.300000,      4979589.000000,            0.081000,            0.080000,            0.081000,            0.003000,            0.114000,
       679241.600000,      4981747.000000,            0.066000,            0.077000,            0.071000,            0.101000,            0.005000,
       681478.000000,      4952479.000000,            0.049000,            0.045000,            0.047000,            0.001000,            0.066000,
       678743.100000,      4981747.000000,            0.070000,            0.088000,            0.079000,            0.112000,            0.009000,
       678244.500000,      4981747.000000,            0.069000,            0.090000,            0.079000,            0.113000,            0.012000,
       677745.900000,      4981747.000000,            0.076000,            0.083000,            0.079000,            0.113000,            0.001000,
       677247.400000,      4981747.000000,            0.074000,            0.073000,            0.074000,            0.003000,            0.104000,
       676748.800000,      4981747.000000,            0.079000,            0.068000,            0.073000,            0.104000,            0.012000,
       676250.300000,      4981747.000000,            0.084000,            0.074000,            0.079000,            0.004000,            0.112000,
       675751.700000,      4981747.000000,            0.095000,            0.076000,            0.085000,            0.009000,            0.122000,
       675253.200000,      4981747.000000,            0.080000,            0.087000,            0.083000,            0.009000,            0.117000,
       674754.600000,      4981747.000000,            0.085000,            0.083000,            0.084000,            0.003000,            0.119000,
       674256.100000,      4981747.000000,            0.086000,            0.103000,            0.094000,            0.016000,            0.133000,
       673757.500000,      4981747.000000,            0.092000,            0.109000,            0.100000,            0.017000,            0.141000,
       673259.000000,      4981747.000000,            0.090000,            0.116000,            0.102000,            0.023000,            0.145000,
       672760.400000,      4981747.000000,            0.105000,            0.115000,            0.110000,            0.012000,            0.155000,
       672261.900000,      4981747.000000,            0.093000,            0.121000,            0.106000,            0.025000,            0.150000,
       671763.300000,      4981747.000000,            0.105000,            0.118000,            0.111000,            0.014000,            0.157000,
       671264.800000,      4981747.000000,            0.083000,            0.121000,            0.100000,            0.145000,            0.022000,
       670766.200000,      4981747.000000,            0.094000,            0.127000,            0.109000,            0.028000,            0.156000,
       670267.700000,      4981747.000000,            0.088000,            0.129000,            0.107000,            0.155000,            0.024000,
       669769.100000,      4981747.000000,            0.090000,            0.162000,            0.120000,            0.057000,            0.176000,
       669270.600000,      4981747.000000,            0.085000,            0.151000,            0.113000,            0.052000,            0.165000,
       668772.100000,      4981747.000000,            0.100000,            0.149000,            0.122000,            0.177000,            0.029000,
       668273.500000,      4981747.000000,            0.091000,            0.157000,            0.119000,            0.177000,            0.041000,
       667775.000000,      4981747.000000,            0.085000,            0.164000,            0.118000,            0.178000,            0.050000,
       667276.400000,      4981747.000000,            0.078000,            0.193000,            0.123000,            0.194000,            0.075000,
       666777.900000,      4981747.000000,            0.084000,            0.183000,            0.124000,            0.191000,            0.064000,
       666279.300000,      4981747.000000,            0.088000,            0.198000,            0.132000,            0.204000,            0.071000,
       665780.800000,      4981747.000000,            0.078000,            0.221000,            0.132000,            0.108000,            0.208000,
       665282.300000,      4981747.000000,            0.082000,            0.244000,            0.141000,            0.122000,            0.226000,
       664783.700000,      4981747.000000,            0.086000,            0.272000,            0.153000,            0.257000,            0.123000,
       664285.200000,      4981747.000000,            0.085000,            0.278000,            0.154000,            0.261000,            0.128000,
       663786.600000,      4981747.000000,            0.077000,            0.274000,            0.145000,            0.253000,            0.131000,
       663288.100000,      4981747.000000,            0.063000,            0.266000,            0.129000,            0.237000,            0.136000,
       662789.600000,      4981747.000000,            0.067000,            0.269000,            0.135000,            0.150000,            0.233000,
       662291.000000,      4981747.000000,            0.064000,            0.277000,            0.133000,            0.246000,            0.142000,
       661792.500000,      4981747.000000,            0.067000,            0.260000,            0.132000,            0.236000,            0.128000,
       661294.000000,      4981747.000000,            0.100000,            0.243000,            0.156000,            0.245000,            0.093000,
       659798.400000,      4981747.000000,            0.116000,            0.226000,            0.162000,            0.086000,            0.239000,
       659299.800000,      4981747.000000,            0.127000,            0.240000,            0.175000,            0.089000,            0.257000,
       658801.300000,      4981748.000000,            0.135000,            0.230000,            0.176000,            0.076000,            0.256000,
       658302.800000,      4981748.000000,            0.129000,            0.194000,            0.159000,            0.053000,            0.227000,
       657804.200000,      4981748.000000,            0.134000,            0.201000,            0.164000,            0.055000,            0.235000,
       644701.200000,      4969132.000000,            0.076000,            0.067000,            0.071000,            0.003000,            0.101000,
       644269.800000,      4968884.000000,            0.075000,            0.062000,            0.068000,            0.006000,            0.097000,
       644701.200000,      4968634.000000,            0.102000,            0.053000,            0.074000,            0.030000,            0.111000,
       656558.100000,      4981316.000000,            0.159000,            0.147000,            0.153000,            0.216000,            0.016000,
       656059.800000,      4980453.000000,            0.163000,            0.130000,            0.146000,            0.206000,            0.030000,
       655561.300000,      4980453.000000,            0.171000,            0.116000,            0.141000,            0.202000,            0.046000,
       655810.700000,      4980021.000000,            0.193000,            0.130000,            0.158000,            0.227000,            0.052000,
       655062.500000,      4981316.000000,            0.145000,            0.121000,            0.132000,            0.187000,            0.023000,
       655311.900000,      4980884.000000,            0.163000,            0.116000,            0.138000,            0.027000,            0.198000,
       643407.200000,      4968386.000000,            0.065000,            0.063000,            0.064000,            0.002000,            0.090000,
       644269.800000,      4973364.000000,            0.086000,            0.073000,            0.079000,            0.112000,            0.013000,
       643838.500000,      4973116.000000,            0.084000,            0.064000,            0.073000,            0.104000,            0.018000,
       644269.800000,      4972867.000000,            0.098000,            0.069000,            0.082000,            0.118000,            0.025000,
       652569.900000,      4981316.000000,            0.109000,            0.091000,            0.099000,            0.141000,            0.018000,
       652819.300000,      4980884.000000,            0.125000,            0.109000,            0.117000,            0.165000,            0.017000,
       653068.400000,      4981316.000000,            0.135000,            0.099000,            0.116000,            0.165000,            0.031000,
       652320.800000,      4980884.000000,            0.125000,            0.089000,            0.105000,            0.021000,            0.152000,
       644269.800000,      4970875.000000,            0.094000,            0.072000,            0.082000,            0.012000,            0.118000,
       644701.100000,      4971124.000000,            0.122000,            0.057000,            0.084000,            0.042000,            0.128000,
       643407.200000,      4971374.000000,            0.072000,            0.063000,            0.067000,            0.095000,            0.009000,
       650824.900000,      4981748.000000,            0.132000,            0.102000,            0.116000,            0.164000,            0.027000,
       650077.200000,      4981316.000000,            0.090000,            0.091000,            0.090000,            0.128000,            0.004000,
       643407.100000,      4975356.000000,            0.083000,            0.045000,            0.061000,            0.024000,            0.091000,
       643407.100000,      4975854.000000,            0.066000,            0.059000,            0.062000,            0.002000,            0.088000,
       648581.700000,      4981316.000000,            0.073000,            0.077000,            0.075000,            0.106000,            0.001000,
       648831.100000,      4980885.000000,            0.085000,            0.081000,            0.083000,            0.117000,            0.006000,
       643407.200000,      4974361.000000,            0.092000,            0.046000,            0.065000,            0.030000,            0.098000,
       643407.200000,      4974859.000000,            0.082000,            0.046000,            0.061000,            0.089000,            0.028000,
       643838.100000,      4977595.000000,            0.060000,            0.060000,            0.060000,            0.002000,            0.085000,
       643838.300000,      4978093.000000,            0.051000,            0.051000,            0.051000,            0.072000,            0.002000,
       643838.200000,      4976103.000000,            0.067000,            0.045000,            0.055000,            0.078000,            0.018000,
       645839.700000,      4981748.000000,            0.055000,            0.066000,            0.060000,            0.011000,            0.085000,
       645098.000000,      4981313.000000,            0.086000,            0.056000,            0.070000,            0.100000,            0.025000,
       644265.600000,      4979832.000000,            0.059000,            0.049000,            0.054000,            0.076000,            0.009000,
       643842.700000,      4980086.000000,            0.061000,            0.045000,            0.052000,            0.074000,            0.014000,
       643408.300000,      4978840.000000,            0.055000,            0.055000,            0.055000,            0.078000,            0.002000,
       643404.300000,      4981339.000000,            0.059000,            0.063000,            0.061000,            0.086000,            0.000000,
       643837.700000,      4981106.000000,            0.064000,            0.048000,            0.056000,            0.079000,            0.014000,
       643412.500000,      4980843.000000,            0.054000,            0.053000,            0.054000,            0.002000,            0.076000,
       645591.300000,      4981315.000000,            0.070000,            0.054000,            0.062000,            0.087000,            0.014000,
       646089.100000,      4981316.000000,            0.066000,            0.057000,            0.061000,            0.004000,            0.087000,
       644269.200000,      4976351.000000,            0.075000,            0.051000,            0.062000,            0.088000,            0.020000,
       644269.100000,      4977346.000000,            0.067000,            0.047000,            0.056000,            0.080000,            0.016000,
       643838.000000,      4977098.000000,            0.059000,            0.061000,            0.060000,            0.085000,            0.001000,
       644269.000000,      4976848.000000,            0.059000,            0.057000,            0.058000,            0.001000,            0.082000,
       643407.200000,      4973863.000000,            0.085000,            0.057000,            0.069000,            0.099000,            0.023000,
       649080.500000,      4980453.000000,            0.078000,            0.084000,            0.081000,            0.115000,            0.001000,
       649329.900000,      4980021.000000,            0.109000,            0.075000,            0.090000,            0.019000,            0.130000,
       649579.000000,      4980453.000000,            0.097000,            0.089000,            0.093000,            0.131000,            0.010000,
       649828.100000,      4980884.000000,            0.087000,            0.096000,            0.091000,            0.010000,            0.129000,
       650575.800000,      4981316.000000,            0.084000,            0.091000,            0.087000,            0.008000,            0.123000,
       643838.500000,      4970129.000000,            0.089000,            0.063000,            0.075000,            0.015000,            0.108000,
       644269.800000,      4970377.000000,            0.075000,            0.064000,            0.069000,            0.004000,            0.098000,
       643407.200000,      4969880.000000,            0.058000,            0.055000,            0.057000,            0.080000,            0.004000,
       643407.200000,      4969382.000000,            0.069000,            0.050000,            0.059000,            0.011000,            0.085000,
       643407.200000,      4968884.000000,            0.076000,            0.062000,            0.069000,            0.097000,            0.013000,
       644701.100000,      4971622.000000,            0.083000,            0.056000,            0.068000,            0.097000,            0.023000,
       654564.000000,      4981316.000000,            0.138000,            0.100000,            0.117000,            0.022000,            0.169000,
       654813.400000,      4980884.000000,            0.173000,            0.098000,            0.130000,            0.190000,            0.059000,
       655810.400000,      4980884.000000,            0.153000,            0.119000,            0.135000,            0.191000,            0.030000,
       656309.000000,      4980884.000000,            0.171000,            0.130000,            0.149000,            0.212000,            0.036000,
       658046.300000,      4952479.000000,            0.051000,            0.070000,            0.060000,            0.086000,            0.010000,
       643838.600000,      4967141.000000,            0.071000,            0.057000,            0.064000,            0.007000,            0.091000,
       643407.300000,      4964403.000000,            0.059000,            0.064000,            0.062000,            0.007000,            0.087000,
       654306.800000,      4952911.000000,            0.054000,            0.074000,            0.063000,            0.091000,            0.011000,
       653808.200000,      4952911.000000,            0.061000,            0.065000,            0.063000,            0.006000,            0.089000,
       653309.600000,      4952911.000000,            0.051000,            0.063000,            0.057000,            0.011000,            0.081000,
       652811.000000,      4952911.000000,            0.053000,            0.060000,            0.056000,            0.080000,            0.002000,
       652312.400000,      4952911.000000,            0.052000,            0.059000,            0.055000,            0.008000,            0.078000,
       643838.700000,      4961665.000000,            0.072000,            0.065000,            0.068000,            0.096000,            0.008000,
       644270.000000,      4961913.000000,            0.076000,            0.058000,            0.067000,            0.010000,            0.096000,
       654805.300000,      4952911.000000,            0.057000,            0.074000,            0.065000,            0.093000,            0.009000,
       643407.400000,      4960918.000000,            0.058000,            0.044000,            0.051000,            0.072000,            0.012000,
       651066.200000,      4952479.000000,            0.054000,            0.056000,            0.055000,            0.078000,            0.001000,
       650069.000000,      4952479.000000,            0.061000,            0.047000,            0.054000,            0.007000,            0.077000,
       649570.400000,      4952479.000000,            0.056000,            0.066000,            0.061000,            0.086000,            0.004000,
       649071.800000,      4952479.000000,            0.055000,            0.056000,            0.056000,            0.003000,            0.078000,
       644270.000000,      4960420.000000,            0.073000,            0.054000,            0.063000,            0.010000,            0.091000,
       644270.000000,      4960918.000000,            0.086000,            0.055000,            0.069000,            0.099000,            0.025000,
       648323.600000,      4952911.000000,            0.064000,            0.050000,            0.056000,            0.080000,            0.012000,
       648822.200000,      4952911.000000,            0.063000,            0.051000,            0.057000,            0.081000,            0.011000,
       643407.500000,      4957931.000000,            0.065000,            0.046000,            0.055000,            0.078000,            0.016000,
       647825.100000,      4952911.000000,            0.061000,            0.058000,            0.060000,            0.001000,            0.084000,
       647326.700000,      4952911.000000,            0.051000,            0.053000,            0.052000,            0.004000,            0.073000,
       646828.500000,      4952911.000000,            0.054000,            0.050000,            0.052000,            0.000000,            0.074000,
       647079.000000,      4953343.000000,            0.052000,            0.043000,            0.047000,            0.067000,            0.008000,
       646583.400000,      4953344.000000,            0.060000,            0.052000,            0.056000,            0.079000,            0.009000,
       645340.300000,      4952911.000000,            0.052000,            0.049000,            0.050000,            0.071000,            0.004000,
       644853.500000,      4952905.000000,            0.057000,            0.050000,            0.054000,            0.076000,            0.007000,
       644325.400000,      4952930.000000,            0.053000,            0.047000,            0.050000,            0.070000,            0.007000,
       643850.200000,      4953202.000000,            0.047000,            0.039000,            0.043000,            0.061000,            0.008000,
       643846.000000,      4953712.000000,            0.065000,            0.045000,            0.054000,            0.078000,            0.017000,
       643841.300000,      4954206.000000,            0.060000,            0.037000,            0.047000,            0.013000,            0.069000,
       644270.200000,      4955939.000000,            0.063000,            0.051000,            0.057000,            0.081000,            0.011000,
       644270.200000,      4955441.000000,            0.067000,            0.046000,            0.056000,            0.012000,            0.080000,
       644267.100000,      4954945.000000,            0.059000,            0.054000,            0.057000,            0.080000,            0.006000,
       643838.800000,      4957682.000000,            0.059000,            0.055000,            0.057000,            0.000000,            0.081000,
       643838.800000,      4958179.000000,            0.057000,            0.044000,            0.050000,            0.007000,            0.072000,
       643838.900000,      4956686.000000,            0.059000,            0.043000,            0.050000,            0.072000,            0.014000,
       644270.000000,      4961416.000000,            0.066000,            0.052000,            0.059000,            0.007000,            0.084000,
       643838.700000,      4961167.000000,            0.061000,            0.055000,            0.058000,            0.001000,            0.082000,
       644270.100000,      4959424.000000,            0.084000,            0.067000,            0.075000,            0.106000,            0.016000,
       644270.000000,      4962909.000000,            0.066000,            0.059000,            0.063000,            0.088000,            0.008000,
       644270.000000,      4962411.000000,            0.064000,            0.052000,            0.058000,            0.082000,            0.011000,
       644701.200000,      4964154.000000,            0.062000,            0.059000,            0.060000,            0.000000,            0.085000,
       644701.300000,      4963656.000000,            0.076000,            0.070000,            0.073000,            0.103000,            0.008000,
       655303.900000,      4952911.000000,            0.066000,            0.055000,            0.060000,            0.005000,            0.086000,
       655054.400000,      4953342.000000,            0.052000,            0.057000,            0.055000,            0.006000,            0.077000,
       655553.400000,      4952479.000000,            0.071000,            0.093000,            0.081000,            0.116000,            0.012000,
       643838.600000,      4965648.000000,            0.056000,            0.057000,            0.056000,            0.003000,            0.080000,
       643838.600000,      4966146.000000,            0.070000,            0.061000,            0.065000,            0.003000,            0.093000,
       656052.000000,      4952479.000000,            0.050000,            0.062000,            0.056000,            0.011000,            0.079000,
       656550.600000,      4952479.000000,            0.051000,            0.056000,            0.053000,            0.006000,            0.075000,
       657049.100000,      4952479.000000,            0.065000,            0.066000,            0.065000,            0.004000,            0.092000,
       644269.900000,      4967888.000000,            0.084000,            0.060000,            0.071000,            0.014000,            0.102000,
       644269.900000,      4967390.000000,            0.078000,            0.067000,            0.073000,            0.004000,            0.103000,
       644269.800000,      4968386.000000,            0.105000,            0.062000,            0.080000,            0.027000,            0.119000,
       658544.800000,      4952479.000000,            0.054000,            0.067000,            0.060000,            0.086000,            0.006000,
       644269.900000,      4965896.000000,            0.067000,            0.067000,            0.067000,            0.003000,            0.095000,
       660788.200000,      4952911.000000,            0.056000,            0.075000,            0.065000,            0.016000,            0.092000,
       661286.800000,      4952911.000000,            0.063000,            0.069000,            0.066000,            0.008000,            0.093000,
       661785.300000,      4952911.000000,            0.043000,            0.068000,            0.054000,            0.020000,            0.078000,
       662283.900000,      4952911.000000,            0.046000,            0.071000,            0.057000,            0.021000,            0.082000,
       662782.400000,      4952911.000000,            0.049000,            0.082000,            0.063000,            0.027000,            0.092000,
       663281.000000,      4952911.000000,            0.062000,            0.073000,            0.067000,            0.096000,            0.005000,
       663779.600000,      4952911.000000,            0.063000,            0.076000,            0.069000,            0.098000,            0.006000,
       664278.100000,      4952911.000000,            0.053000,            0.081000,            0.065000,            0.023000,            0.094000,
       664776.700000,      4952911.000000,            0.046000,            0.073000,            0.058000,            0.022000,            0.084000,
       665275.200000,      4952911.000000,            0.057000,            0.089000,            0.071000,            0.026000,            0.102000,
       665773.800000,      4952911.000000,            0.066000,            0.073000,            0.070000,            0.099000,            0.002000,
       666272.300000,      4952911.000000,            0.056000,            0.067000,            0.061000,            0.010000,            0.087000,
       666770.900000,      4952911.000000,            0.055000,            0.074000,            0.063000,            0.091000,            0.011000,
       667269.400000,      4952911.000000,            0.046000,            0.074000,            0.058000,            0.022000,            0.084000,
       667768.000000,      4952911.000000,            0.052000,            0.067000,            0.059000,            0.014000,            0.084000,
       668266.500000,      4952911.000000,            0.048000,            0.075000,            0.060000,            0.088000,            0.016000,
       668765.100000,      4952911.000000,            0.049000,            0.082000,            0.063000,            0.026000,            0.092000,
       669263.600000,      4952911.000000,            0.062000,            0.075000,            0.068000,            0.013000,            0.097000,
       669762.200000,      4952911.000000,            0.063000,            0.071000,            0.067000,            0.095000,            0.002000,
       670260.700000,      4952911.000000,            0.056000,            0.073000,            0.064000,            0.015000,            0.090000,
       670759.200000,      4952911.000000,            0.047000,            0.070000,            0.057000,            0.019000,            0.082000,
       671257.800000,      4952911.000000,            0.049000,            0.093000,            0.067000,            0.101000,            0.028000,
       671756.300000,      4952911.000000,            0.061000,            0.065000,            0.063000,            0.089000,            0.000000,
       672254.900000,      4952911.000000,            0.052000,            0.070000,            0.060000,            0.086000,            0.010000,
       672753.400000,      4952911.000000,            0.060000,            0.071000,            0.066000,            0.011000,            0.093000,
       673252.000000,      4952911.000000,            0.051000,            0.067000,            0.059000,            0.084000,            0.009000,
